,Article Title,Category
7476,"Beyonce, J.Lo to headline London charity concert for women



Beyonce, Timbaland, Ellie Goulding and J-Lo are among the starlist of the 1 June 'Sound of Change Live' concert to fund international projects for girls and women",Art
7477,"Heart and soul: Shubha Mudgal brings marvels of India to Cairo



Shubha Mudgal, an iconic musician from India performed on Tuesday 23 April in Cairo and on 25 April in Alexandria. Her performance was part of the 'India by the Nile' festival",Art
7478,"Afghan female rock fest triumphs, but anxiety over future looms



All-female music concert in Kabul draws more than 400 women and girls, amid fears that freedoms could dwindle after NATO-led forces withdraw from Afghanistan by end of 2014",Art
7479,"VIDEO: Like Jelly band begin Egypt tour with El-Arish 



Mixing music with storytelling, Egyptian band Like Jelly launch their three-month nationwide tour in Sinai's El-Arish",Art
7480,"Art Alert: Concert in aid of Syrian refugees in Egypt



On Wednesday 8 May, a concert featuring classical pieces and traditional Syrian music will be put on at the Cairo Opera House",Art
7481,"Emel Mathlouthi: The Fairuz of her generation



Tunisian singer Emel Mathlouthi, labelled as the Middle East's new Fairuz, speaks to Ahram Online in advance of her concert on Thursday, 25 April, part of the D-CAF 2013",Art
7482,"African diva Angelique Kidjo wins Songlines Best Artist award



Angelique Kidjo, one of Africa's biggest singing stars, was named best artist in Songlines magazine's annual world music awards for her ""Spirit Rising"" album",Art
7483,"Algeria musician to be tried for song mocking police



Famous Algerian singer Cheb Faisal to be tried for song mocking Algeria's 'constituent bodies,' police",Art
7484,"Former Cairo Opera House chairman richly commemorated



On Sunday 21 April a special evening commemorated Abdel Moneim Kamel, dancer, choreographer, director and former Cairo Opera House chairman, who died in February and left behind a large reservoir of artistic wealth",Art
7485,"Boghdady and the Wolf: Cairo Symphony Orchestra to perform for children



On Saturday 20 April, the Cairo Symphony Orchestra conducted by Magdy Boghdady will perform a special concert tailored for children. The evening is one of the rare events when the orchestra engages with the youngest audience",Art
7486,"Art Alert: Egyptian musicians unite in a memorial concert for Abdel-Moneim Kamel 



On Sunday 21 April, artistic companies and musicians from the Cairo Opera House, will perform a concert in memory of Abdel-Moneim Kamel",Art
7487,"Art Alert: Al Awela Balady to play Cairo Opera House Tuesday



Egypt's Awela Balady Ensemble will perform selection of songs by celebrated Egyptian musician Sheikh Imam on Tuesday at the Cairo Opera House",Art
7488,"London Symphony Orchestra conductor Colin Davis dies at 85 



One of the best-known figures in British classical music, Sir Colin Davis has died on Sunday 14 April",Art
7489,"Massar Egbari release their debut album 'Ekra'a El-Khabar' (VIDEO)



After 10 years of performing, Alexandrian musicians Massar Egbari release their first album 'Ekra'a El-Khabar' (Read the news) this week",Art
7490,"Art Alert: Jordanian band Zaman Zaatar to perform in Maadi



Zaman Zaatar featuring Yacoub Abu Ghosh from Amman will perform in Beit El-Raseef in Maadi on Thursday",Art
7491,"Egyptian spring blossoms with music



For music lovers, the upcoming weeks offer a wide range of concerts aiming to satisfy all tastes and generations wherever one is in the country",Art
7492,"Music vibrates in Somali capital in 1st festival since Al-Shabaab ouster



Audience cheers at Reconciliation Music Festival - the first music festival in Mogadishu after years of Islamist Al-Shabaab rule",Art
7493,"PROGRAMME: El-Geneina theatre returns with impressive line-up



El-Geneina Theatre, run by the Culture Resource, is back this April and May with a line-up of some of the region's most renowned independent musicians",Art
7494,"Art Alert: El-Sakia String Orchestra to play favourite classics



On Tuesday 16 April, El-Sakia String Orchestra conducted by Mohamed Saad Basha will dedicate its concert to works by Arensky, J.S. Bach and Britten",Art
7495,"PROGRAMME: Music for all audiences with Cairo Symphony Orchestra



Throughout the month of April, the Cairo Symphony Orchestra offers concerts targeting a variety of audiences and tastes. Ahram Online brings you closer to the Cairo Symphony Orchestra's versatile April programme",Art
7496,"Art Alert: Cairo Opera Orchestra to perform highlights from favourite operettas



On Wednesday 10 April, Cairo Opera Orchestra conducted by Nayer Nagui will perform highlights from French and Austrian operettas",Art
7497,"Celebrating El-Haqed’s freedom: Soundtracking resistance



El-Haqed, a Moroccan rapper who just served a one-year jail sentence for his critical lyrics in 'Dogs of the State', is an example of how the country's repressive laws are used to crackdown on free expression",Art
7498,"The life and times of an Arab soprano: Ratiba El-Hefny and The Merry Widow



'The Merry Widow' operetta was performed at the Cairo Opera House's stage last month. Ratiba El-Hefny recalls when she was the first to sing the title role in Egypt, way back in 1961",Art
7499,"Madonna inspects schools in Malawi



Madonna visits villages in Malawi on Tuesday 2 April, where her charity has built many schools",Art
7500,"Slovenian Philharmonic Orchestra to perform under Egyptian conductor's baton in Muscat



Welsh bass-baritone and Russian soprano join Slovenian Philharmonic Orchestra conducted by Nader Abbassi from Egypt to perform famous arias and songs from musicals on 7 April at the Royal Opera House, Muscat",Art
7501,"Art Alert: Cairo Opera House Quartet to perform Mozart and Ravel



Cairo Opera House's string quartet will perform works by Maurice Ravel and Mozart on Monday 8 April",Art
7502,"Art Alert: Aly El-Haggar to play 3 concerts as 'Artist of the Month'



Within its 'Artist of the Month' programme the Cairo Opera House is to host 3 concerts by one of Egypt's favourite singers, Aly El-Haggar, in April",Art
7503,"'We’re jazz whether we like it or not': Neil Cowley Trio Interview



From jazz to playing with dinosaurs on stage, Ahram Online talks to UK's Neil Cowley Trio at the Cairo Jazz Festival",Art
7504,"2013 Cairo Jazz Festival shows the colours of jazz



2013 Cairo Jazz Festival presents the diverse facets of jazz despite sound and advertising issues during the three-day programme at Al-Azhar Park and Darb 1718",Art
7505,"Egyptian super star Sherine signs album deal



Egypt's foremost singer, Sherine, signs a landmark deal, becoming the newest star to join Nogoum Records, Nile Radio Productions’ official record label",Art
7506,"Interview with Moroccan Ribab-Fusion at Cairo Jazz Festival



Ribab-Fusion speak to Ahram Online about their heritage, background and experiences at the festival",Art
7507,"Tuomi Trio play to crowd in Darb 1718



German singer Kristiina Tuomi and her band performed at Darb 1718 on Friday 22 March playing a mix of jazz and pop",Art
7508,"Jazz4kids brings music elements to the youngest audience



The Cairo Jazz Festival gives sample of music education with Jazz4kids workshop held at Darb 1718",Art
7509,"Iconic Brazilian musician Gilberto Gil mesmerises audience at Cairo Jazz Festival (VIDEO)



Ahram Online talks to Gilberto Gil, Grammy Award-winning musician, activist and former Brazilian culture minister on music, social activism and musical fusion",Art
7510,"PROGRAMME: Cairo Jazz Festival 2013



Cairo Jazz Festival, including renowned Egyptian and international artists, invites audiences to concerts, workshops and masterclasses across several venues between 21-23 March",Art
7511,"Gems of Armenia: Cairo's Arax Choir commemorates Aram Khachaturian 



Armenian Community's Arax Choir conducted by Mihran Ghazelian commemorated the 110th anniversary of composer Aram Khachaturian last Saturday",Art
7512,"Our line-up is very big this year: Director of Cairo Jazz Festival



On the eve of the fifth Cairo Jazz Festival (21-23 March), Ahram Online talks to its founder and director Amro Salah about the event's history, vision and future plans",Art
7513,"PROGRAMME: Cairo Jazz Festival 2013



Cairo Jazz Festival, including renowned Egyptian and international artists, invites audiences to concerts, workshops and masterclasses across several venues between 21 and 23 March",Art
7514,"Contemporary music festival in Berlin features Middle Eastern musicians



MaerzMusik Festival of Contemporary Music will interweave several different themes and include composers and performances from Turkey, the Levant, the Maghreb and Egypt",Art
7515,"Art Alert: Cairo Symphony Orchestra to perform compositions inspired by Egypt



The Cairo Symphony Orchestra conducted by Julian Clayton will perform works inspired by Egypt",Art
7516,"Art Alert: Operetta 'The Merry Widow' at Cairo Opera House in Arabic



Franz Lehár's operetta will be performed in Arabic between 20 and 25 March",Art
7517,"Omar Souleyman sings for his troubled Syria at SXSW



Syrian musician Omar Souleyman gives performance to raise awareness about the Syrian humanitarian crisis in American 10 day festival",Art
7518,"Art Alert: El-Sakia String Orchestra looks into past and present



On Tuesday 19 March, El-Sakia String Orchestra will perform works by Egyptian contemporary composers, and Chopin's Concerto No 2",Art
7519,"Tunisia jails two for song describing police as dogs



Two rappers on trial for calling police dogs in a video",Art
7520,"Popular Lebanese rock band to perform in Cairo



Famed alternative rock band Mashrou' Leila perform live at the American University in Cairo this March",Art
7521,"Art Alert: Concert celebrates Egyptian great, Darwish



A concert at Prince Taz Palace will play the greatest compositions by the man credited with sparking Egypt's musical renaissance, Sayed Darwish, on Thursday 17 March",Art
7522,"Rising star Emerati DJ Bliss: Pairs with Wyclef on new CD



Of Persian parents, Emerati-born Marwan Parham Al-Awadhi speaks to Ahram Online on his music and rise to international stardom as 'DJ Bliss'",Art
7523,"China's heavy-handed censors will now have to endure Ai Weiwei's heavy metal



World-renowned dissident artist Ai Weiwei continues to defy censorship in China, this time through a subversive heavy metal album",Art
7524,"Metal Blast invites international bands for 1-day festival



On Saturday 16 March, El Sawy Culturewheel will hold a special, anniversary edition of its one-day metal music festival with bands from Japan, Jordan, Denmark, US and Romania",Art
7525,"Art Alert: Maryam Saleh holds concert in Alexandria to promote CD



Egyptian singer Maryam Saleh promotes her newly-released rock, oriental, funk and triphop fusion CD at Bibliotheca Alexandrina on Wednesday 13 March",Art
7526,"Arab rappers take revolts to next level



Rap collective Khat Thaleth or 'Third Track' which features members from across the Arab region, echoes fears, realities of young Arab society",Art
7527,"VIDEO: Alexandrian wind plays music in Sawteyat



Displayed in front of the Bibliotheca Alexandrina on 26 and 28 February, 'Sawteyat' project uses handmade instruments with specific notes designed to be played by the wind",Art
7528,"Egypt to celebrate 60th anniversary of 'Sowt Al-Arab' radio station in July



Officials begin planning July celebrations to mark 60th anniversary of Egypt's iconic 'Sowt Al-Arab' radio station, which played part in restoring country's role in region last century",Art
7529,"Art Alert: Egyptian Sinfonietta to perform works by Beethoven



Egyptian Sinfonietta, conducted by Ahmed El-Saedi, will perform works by Beethoven with Lebanese soloist Abdel Rahman El-Bacha on Sunday 10 March in Cairo",Art
7530,"Art Alert: Egypt Independent newspaper hosts cultural fundraising event



The Egyptian weekly newspaper, threatened with closure, will host a fundraising concert in Cairo on 16 March featuring popular local musicians like Ramy Essam",Art
7531,"Baghdad beats: Iraqis look to revive traditional music



As Iraqi youth choose to play drums or guitar, there are some who stick to their musical heritage and Oud",Art
7532,"Art Alert: Renowned Chinese pianist to give recital at Manasterly Palace



On 3 March, Yuan Sheng from China will give piano recital at Cairo's historic Manasterly Palace, home to concerts organised by the International Music Centre",Art
7533,"Cairo Jazz Festival to feature Lebanese icon Ziad Rahbani



Cairo Jazz Festival, founded by Egyptian Jazz musicians Ahmed Harfoush, Samer George and Amr Salah, will be held at Al-Azhar Park from 21-23 March, featuring Lebanese musicial icon Ziad Rahbani",Art
7534,"Music sales post small rise in 2012, first since '99



Following a decade of deep losses in the shadows of the digital revolution, the music industry makes a small but symbolic 0.3 percent rise in revenues",Art
7535,"Janet Jackson says she has married Qatari billionaire



Janet Jackson says she wed Qatari businessman Wissam Al-Mana last year in a private ceremony",Art
7536,"Former chairman of Cairo Opera House dies



Abdel-Moneim Kamel, chairman of Cairo Opera House from 2004 until 2012, dies of heart attack in Alexandria on Tuesday",Art
7537,"Art Alert: Cairo Opera House honours late Ammar El-Sherei



Cairo Opera House celebrates Ammar El-Sherei on Wednesday with a concert and documentary film on his life",Art
7538,"A rendezvous with Chopin: Andrei Gavrilov performs in Cairo



On 10 February the historical Manasterly Palace in Cairo hosted Andrei Gavrilov, the world-renowned Russian pianist, who performed Chopin and Prokofiev",Art
7539,"Wyclef Jean to collaborate with Emirati music producers for new album



American hip-hop megastar Wyclef Jean is currently collaborating with two Emirati music producers for his upcoming album 'April Showers'",Art
7540,"Art Alert: Wust El-Balad to surprise fans at Cairo's Culturewheel



Popular Egyptian band Wust El-Balad will perform concert on 21 February at Cairo's El Sawy Culturewheel",Art
7541,"Art Alert: El-Raseef inaugurates cultural space with Like Jelly concert



El-Raseef crew launches a new co-working and cultural space with a concert by music band Like Jelly on 20 February",Art
7542,"Bassem Youssef to host Egyptian rock band Massar Egbari Friday



Egypt's most popular political satire show 'El-Bernameg' will host Alexandrian band Massar Egbari this Friday",Art
7543,"Beyonce shows marriage, miscarriage and Blue Ivy in documentary



Beyonce is letting fans into her private life, introducing daughter Blue Ivy to the world and talking about motherhood, marriage and miscarriage in a new documentary",Art
7544,"Polish connection: Lutosławski performed in Cairo



Polish musicians performed a selection of composer/conductor Witold Lutosławski's works at the Cairo Opera House on Wednesday 6 February",Art
7545,"Young Afghan musicians in NY for date at Carnegie



Afghan Youth Orchestra mixes Western classics with traditional Afghan music at a concert at Carnegie Hall in New York",Art
7546,"Electro-Egyptian folk music fusion project mesmerises audiences



Egyptian Project mixes electro beats, trip-hop and traditional Egyptian music creating a unique sound in live concerts",Art
7547,"Art Alert: Alexandrian electro band Telepoetic to perform in Cairo



Telepoetic to perform their electronic and acoustic beats on Thursday at Cairo's Makan",Art
7548,"Egypt's Wama releases patriotic song



Wama releases patriotic song for Egypt prior to launch of new album in April",Art
7549,"A concert for trip-hop, electro, classical and Delta Nile music lovers!



The Egyptian Project's expert mix of Delta Nile music and modern sounds of trip-hop, electro and hip hop brought such a strong crowd that they are now doing an encore performance",Art
7550,"Art Alert: Contemporary music ensemble to perform at American University in Cairo



Egyptian Contemporary Music Ensemble will present a classical music concert of contemporary works by Hans Werner Henze at American University in Cairo on 13 February",Art
7551,"Classical music outreach programme launches in Cairo and Alexandria



Egyptian Contemporary Classical Music Outreach Programme (ECCMOP) aims to present classical music to a wider audience by organising concerts from February to May in Cairo and Alexandria",Art
7552,"Egyptian singer Mohamed El-Ezabi dies at 75



Legendary Egyptian singer Mohamed El-Ezabi passed away on Tuesday night",Art
7553,"Arab Idol contestant missing in Syria



Syrian contestant in this season's 'Arab Idol' singing competition on MBC has been missing for over three weeks after a trip to his hometown of Aleppo",Art
7554,"Art Alert: Renowned Russian pianist to perform in Cairo



World famous Russian pianist and winner of prestigious International Tchaikovsky Competition, Andrei Gavrilov, will perform at Cairo's historic Manasterly Palace on Sunday, 10 February",Art
7555,"The music is fading away on Cairo's Mohamed Ali street



A street that was once the heart of Arabic music and culture sees its stores closing en masse due to rise of Islamist culture and economic woes",Art
7556,"Young musicians seek to show new Afghan face



Almost 50 young students from Afghanistan's first music institute are touring the United States, attempting to alter the image of Afghanistan in the west",Art
7557,"Kashmir girl band quits after fatwa



Following a fatwa from an Islamic cleric declaring their music and performing un-Islamic, the all-girl band has decided to stop performing",Art
7558,"Khalife enthralls Qatar with Arab Spring-inspired suite



Famed Lebanese composer Marcel Khalife played Arab Spring inspired suite for Qatari audience Sunday night, seeking 'to echo cries of Arab people for freedom'",Art
7559,"Kashmir cleric says girl band 'un-Islamic'



The top Muslim cleric in India's only Muslim-majority state, Kashmir has condemned all-girl rock group, accusing them of ""indecent"" behavior, deems singing and public performances by women ""un-Islamic""",Art
7560,"Art Alert: 'Massar Egbari' to play Alex, Cairo to promote debut album



In anticipation of their very first album, Alexandrian band Massar Egbari will play two concerts this week at the Bibliotheca Alexandrina and Cairo's El Sawy Culturewheel",Art
7561,"Art Alert: Polish musicians to mark Lutoslawski anniversary at Cairo Opera House



In commemoration of composer/conductor Witold Lutoslawski's hundredth birth anniversary, Polish musicians will perform a selection of his works at the Cairo Opera House on Wednesday",Art
7562,"Afghan youth orchestra to perform in US



Afghanistan youth orchestra will perform concerts at New York's famed Carnegie Hall and a series of other venues",Art
7563,"(VIDEO) Pussy Riot cathedral video banned for 'extremism'



Footage of Pussy Riot's protest against President Vladimir Putin at the altar of Moscow's cathedral has been banned in Russia",Art
7564,"Cairo Opera House remains open despite clashes



In spite of clashes at its doorstep, the Cairo Opera House's doors remain open and its schedule unchanged",Art
7565,"Austria refuses to return Salieri's remains to Italy



Authorities in Vienna refused to return to Italy the remains of Antonio Salieri, a composer who spent most of his adult life in Austria",Art
7566,"VIDEO: Malian musicians back power of harmony over guns



As musicians from Mali took to a London stage on Saturday night, news was announced that back home French troops had captured the airport of the Islamist-controlled city of Gao",Art
7567,"Magic Mozart: The Magic Flute at the Cairo Opera House



Between 10 and 14 January, the Cairo Opera Company, the Cairo Opera Orchestra conducted by Nayer Nagui and the Cairo Opera Choir with choir master Aldo Magnato presented Mozart's opera The Magic Flute",Art
7568,"Hamza Namira performs in UK fundraiser for medical equipment for Egypt



Prominent young musician Hamza Namira ends his fundraising weekend tour in the UK, sponsored by global non-profit Human Appeal International, on Sunday night",Art
7569,"Art Alert: Musicians play for Nile sustainability in Aswan, Cairo



After gathering key musicians from the Nile Basin for two weeks in Aswan, the Nile Project presents two free concerts in Aswan and Cairo at the end of January",Art
7570,"Amr Diab to star in the Arab Music Festival in Australia



The Arab Music Festival in Sydney on 2 February features a concert by Egypt's best-selling pop star, Amr Diab",Art
7571,"Art Alert: High on Body Fat, acoustic show at Photopia 



The satirical band High on Body Fat will perform at Photopia this Thursday",Art
7572,"Dubai Jazz Festival to start in February 



The international Dubai Jazz Festival will take place on 14-22 February, featuring 'A' list musicians including OneRepublic and Deep Purple",Art
7573,"An operetta on the Prophet Muhammad to be released



Fifty Arab artists have joined to bring together the operetta ""Innocence, O Messenger of God"" in Amman, Jordan -- to be released soon over television",Art
7574,"Turkish painter Burhan Dogancay passes away at 83



The international Turkish artist Burhan Dogancay dies at 83 of an undisclosed illness yesterday Tuesday 15 January",Art
7575,"Young Afghan musicians to tour US



Teenage cellist Fakira will be performing alongside the Afghan Youth Orchestra's 12-day U.S. tour starting 3 February that will ""show a different Afghanistan""",Art
7576,"Art Alert: 'Music Now' at the Cairo Opera House (VIDEO)



On Tuesday, 22 January, the Cairo Opera Orchestra, led by its principal conductor and artistic director, will perform contemporary works from all over the world",Art
7577,"VIDEO: Darb Al-Ahmar Arts School celebrates end of 2012



Darb Al-Ahmar Arts School funded by Al-Mawred Al-Thaqafi celebrates end of year 2012 with concert",Art
7578,"VIDEO: Umm Kalthoum revived as hologram in Cairo



Legendary Egyptian singer Umm Kalthoum sings for 6 minutes at launch event of MBC Egypt; event was first time a hologram has been used on a live stage in the Middle East",Art
7579,"Art Alert: El-Sakia String Orchestra to perform Mozart



On Tuesday, 15 January, El-Sakia String Orchestra, conducted by Mohamed Saad Basha, will perform in concert dedicated to Wolfgang Amadeus Mozart",Art
7580,"Iraq virtuoso Naseer Shamma to return to troubled homeland



After many years in exile, becoming one of the stars of the Egyptian music scene, Iraqi oud virtuoso considers moving home",Art
7581,"Experts identify new Mozart portrait



Researchers at Salzburg's Mozarteum museum identified the person in the picture to be Mozart",Art
7582,Britney Spears calls off engagement,Art
7583,"Art Alert: Egyptian musician Hamza Namira to perform in two UK concerts



London-based aid group pulls in Arab talent in an attempt to raise funds for medical equipment that could save hundreds of lives in Egypt",Art
7584,"Soprano Christine Moore brings Arab world music to Lincoln Centre



Ahead of Saturday's Arab world music concert in New York, Ahram Online hears from American soprano Christine Moore her own background with Arab music, heritage and composers",Art
7585,"Art Alert: Cairo Opera House Quartet to perform Beethoven and Tchaikovsky



Cairo Opera House Quartet will perform works of the two great composers on two consecutive evenings, Monday 14 January in Cairo and Tuesday 15 January in Alexandria",Art
7586,"Art Alert: NeoByrd to launch second album at Darb 1718 



Egyptian musician NeoByrd will celebrate launch of his latest album 'The King is Dead' at Darb 1718 on Saturday 19 January",Art
7587,"Winehouse killed by alcohol poisoning



Troubled British singer Amy Winehouse was confirmed to have died aged 27 from accidental alcohol poisoning following a second inquest today, Tuesday 8 January morning",Art
7588,"PHOTO GALLERY: Art Alert: Magic Flute at the Cairo Opera House



On three evenings, starting Thursday 10 January, Cairo Opera House invites audiences to Mozart's 'The Magic Flute'",Art
7589,"Music project seeks to inspire dialogue on Nile Basin



The Nile Project in Aswan launches to tackle water scarcity issues by fusing connections between the people of Nile Basin - through music",Art
7590,"VIDEO: 'First' Afghan female rapper seeks reason with rhymes



Soosan Feroz raps about rape, abuse and atrocities that Afghan women have endured during decades of war in a country gripped by poverty",Art
7591,"AUDIO: Jailed Moroccan rapper awarded 'integrity' prize



Moroccan rapper Mouad Belghouat, jailed for a year for defaming the police, was awarded a prize for integrity by NGO Transparency Morocco, Saturday",Art
7592,"Art Alert: Egyptian Sinfonietta to give inaugural concert at Cairo Opera House



The Egyptian Sinfonietta, conducted by Ahmed El-Saedi, will give its inaugural concert Monday, 7 January, with a programme including compositions by Mozart and Handel",Art
7593,"Art Alert: Cairo Symphony Orchestra to perform in Cairo and Alexandria



Conducted by Jiri Petrdlik, the Cairo Symphony Orchestra will perform works by Beethoven, Chopin and Schubert on Saturday 12 January at the Cairo Opera House and Sunday 13 January at the Alexandria Opera House",Art
7594,"Art Alert: Intl bass-baritone Ashraf Sewailam gives recital in Egypt



On Saturday 12 January, Egyptian bass-baritone and activist, Ashraf Sewailam, will give a solo recital at Cairo's German Evangelical Church; David Hales will perform on piano",Art
7595,"VIDEOS: International musicians who left us in 2012



From the US to Europe to the Arab World, from Asia to Latin America; from Whitney Houston, to Warda and Ammar Al-Sherei - the world lost many valuable musicians in 2012",Art
7596,"Art Alert: Omar Khairat at MUST Opera House on 10 Jan



Renowned Egyptian composer and pianist will perform at MUST Opera House on Thursday 10 January",Art
7597,"Madonna builds ten schools in Malawi



By early 2013 almost five thousand children in Malawi will attend schools built by pop icon Madonna",Art
7598,"Ahram Online picks top 10 Egyptian music videos of 2012



The arts and culture team of Ahram Online sets a top-ten list for music videos produced by independent artists in 2012",Art
7599,"Art Alert: New Year's Concert in Cairo and Alexandria



Cairo Symphony Orchestra conducted by Ahmed El-Saedi will give New Year's Concert in Cairo on 31 December and in Alexandria on 1 January",Art
7600,"Two years on: Egyptian post-revolutionary music scene



In Egypt, the last 24 months seem to project remarkably clear political ugliness while independent musicians and music institutions try to adapt to new realities, each in its own way...",Art
7601,"Egyptian singer Mado to premier song 'Khan...Yakhoun' against Brotherhood



Egyptian singer Mado is to premier his song ""Khan... Yakhoun"" (Betrayed... to Betray) criticising Brotherhood rule in Egypt on Thursday, 27 December at his concert at El Sawy Culturewheel",Art
7602,"Italy's La Scala cancels opening night after chorus goes on strike



Milan's famous La Scala theatre has cancelled opening night of ""Romeo and Juliet"" ballet due to strike of the performers",Art
7603,"Art Alert: Christmas songs at Opera House



Young stars of Neveen Allouba's vocal studio will perform Christmas songs and carols on Friday 21 December",Art
7604,"Art Alert: Nutcracker ballet opens in Cairo 20 December



Christmas wouldn't be Christmas without 'The Nutcracker,' a ballet set on Christmas Eve; The Cairo Opera Ballet Company performs the classic on only four nights in December",Art
7605,"Nicki Minaj to perform in Dubai after Christmas



Grammy Award and pop icon Nicki Minaj is to perform in Dubai on 28 December",Art
7606,"VIDEO: April 6 Movement song calls for No vote on constitution



Egypt's largest revolutionary youth movement calls on Egyptians via music to reject the draft constitution",Art
7607,"When the music's over: Ammar Al-Sherei



On Friday 7 December, Ammar Al-Sherei, a man of great musical knowledge and skill, passed away at the age of 64. His legacy will be passed from one generation to the next...",Art
7608,"VIDEO: Alexandria's Oufuky Music Festival releases original videos for bands



The Oufuky Music Festival, organised in Alexandria in June, has released a series of music videos for participating bands, following their experience at the unique event",Art
7609,"Egyptian artists mourn composer Ammar El-Sherei



Egyptian artists from all fields paid their respect to renowned composer and musician Ammar El-Sherei's family at his funeral on Monday",Art
7610,"Art Alert: Cairo Opera announces new dates for Christmas concerts



Egypt's renowned Cairo Opera House postpones scheduled Christmas concerts - originally set for 12,13 December - to 26,27 December",Art
7611,"Qatar Philharmonic announces new music director for 2013/14



Monday 10 December, the Qatar Philharmonic Orchestra announces Han-Na Chang as Music Director for 2013-2014 season",Art
7612,"VIDEO: Egypt's independent musicians take on a taste of politics 



Revolutionary singer Ramy Essam and bands Cairokee and Salalem are releasing more singles with a political flavour",Art
7613,"Art Alert: Cairo Opera postpones its annual Christmas concert in Cairo



No new date set for delayed Cairo Opera House Christmas concerts scheduled for Wednesday 12 and Thursday 13 December",Art
7614,"Egyptian violinist and composer captivates hearts of audiences in Muscat



Yasser Abdel-Rahman performs alongside Budapest Symphony Orchestra at Royal Opera House Muscat in Oman; show will travel to Budapest in March 2013",Art
7615,"Egyptian music icon Ammar El-Sherei dies



Ammar El-Sherei, the famous Egyptian musician and composer, dies aged 64 of heart failure in Cairo. He'd recently had cardiac surgery in London",Art
7616,"Art Alert: Cairo Opera cancels all concerts until further notice



In response to ongoing clashes across the country, the Cairo Opera House has cancelled all events as of today 6 December, until further notice",Art
7617,"Alaska inmates find identity in orchestra



30 members orchestra established by Anchorage-based Arts on the Edge in the local prison transforms lives of the inmates",Art
7618,"Egyptian Sinfonietta: a new ambition of the Egyptian Philharmonic Society 



On Sunday 9 December the Egyptian Sinfonietta, a chamber orchestra operating under the Egyptian Philharmonic Society (EPS), will give its inaugural concert - the first in a series of six, performed each month this season",Art
7619,"Art Alert: Christmas concert at the Alexandria Opera House cancelled



The concert scheduled for Saturday 8 December at the Alexandria Opera House has been cancelled for security reasons",Art
7620,"Art Alert: Christmas carols at Cairo's Manasterly Palace



Polish artists invite you to a performance of Christmas carols at the Manasterly Palace on Friday 7 December",Art
7621,"Art Alert: Cairo Opera House's Christmas concerts



Cairo Opera Orchestra, Cairo Opera Soloists and Cairo Celebration Choir will perform Christmas concerts in Alexandria on 8 December and Cairo on 12-13 December",Art
7622,"Art Alert: BA Orchestra to perform works by Egypt's Rageh Daoud



Orchestral pieces by Egyptian contemporary composer Rageh Daoud will be performed by Bibliotheca Alexandrina Orchestra in Cairo and Alexandria Thursday and Monday",Art
7623,"A moveable feast: music life of Paris for all cultures



Paris beats to the rhythm of music, offering a lot of musical treasures, many of which strike a note with Arab and Mediterranean cultures",Art
7624,"VIDEO: 'Aida' premiere success at Met Opera, HD broadcast in December



The premiere of a new run of Aida by New York's Metropolitan Opera will be broadcast at the Cairo Opera House on 15 December",Art
7625,"Malaysian Islamic party urges Elton John show ban



Islamic political party demands the cancellation of a concert by openly gay pop-star Elton John, for fear of promoting ""wrong values""",Art
7626,"Thai inmates go 'Gangnam Style' before Psy concert



A day before South Korean rap sensation Psy brings his ""Gangnam Style"" to Thailand, nearly 100 inmates have danced to the hit behind barbed wire and bars in a Bangkok prison.",Art
7627,"Elton John dedicates Beijing show to Chinese dissident artist Ai Weiwei



Elton John dedicated his concert that took place at the Beijing's Wukesong Olympic Basketball Gymnasium on Sunday 25 November, to Chinese artist and political critic Ai Weiwei",Art
7628,"'Gangnam Style' becomes YouTube's most watched video



""Gangnam Style"" video by South Korean Psy becomes the first most-watched YouTube video of all time",Art
7629,"Egyptian singer Aly El-Haggar launches radio site to wake up the masses



Famous Egyptian singer Aly El-Haggar launches YouTube radio site for music - and to 'educate wake up the masses'",Art
7630,"VIDEO: Mystic Love or Yunus Emre Oratorio performed in Egypt



On Saturday 3 November and Sunday 4 November, the Cairo Symphony Orchestra performed Yunus Emre Oratorio, concerts that were the result of cooperation between the Cairo Opera House and the Turkish Embassy in Cairo",Art
7631,"Art Alert: El-Sakia String Orchestra to perform ‘Sweet Classics’



On Tuesday 20 November, El-Sakia String Orchestra conducted by Mohamed Saad Basha will bring compositions by Mozart, Wagenseil and Haydn to El-Sawy Culturewheel",Art
7632,"Cairo Celebration Choir wins Silver Diploma in Prague Voices



The Egyptian choir performed for the first time at the Prague Voices 2012 Festival in the Czech Republic",Art
7633,"War-weary Syrian children seek solace in cultural activities



Syrian children turn to music, sports, and gardening to escape the sounds of violence that occupy their neighbourhoods across Syria",Art
7634,"Desert music, dance and lament in dunes of Morocco



The Oasis of M'Hamid in Morocco hosts the Taragalte Music Festival dwelling in African musicians together into its dunes",Art
7635,"El Sawy Culturewheel to launch tolerance campaign



Campaign to promote gender, religious and cultural tolerance will begin Wednesday at El Sawy Culturewheel; 4-day event will include musical performances, workshops and discussion groups",Art
7636,"Egypt Underground musicians leave negotiation table soured



Talks between the Musicians' Syndicate and underground musicians protesting fines end sourly and under extreme pressure from an ex-regime law governing the arts",Art
7637,"Rossini, Native American or L’inganno felice at the Cairo Opera House



Cairo Opera Company performs Rossini's one-act opera L’inganno felice, a much needed refreshment for Egyptian audiences",Art
