,Article Title,Category
8936,"Turkey, China in talks on $10-12 billion energy investment: minister



Turkey discuss with China a $10-12 billion investment deal for a coalfield and power plant in South Turkey",Economy
8937,"Egypt stocks start week in green, ignoring weekend bombings



Four bombings Friday didn't appear to affect trading Sunday, with the main market index inching up 0.6 percent",Economy
8938,"Transparency International urges Egypt's presidential candidates to fight corruption



Corruption watchdogs calls on Egypt's presidential candidates to commit to confronting corruption, deemed widespread in the country",Economy
8939,"Egypt’s strategic wheat reserves suffice until July



News follows recent purchase of 100,000 tons of wheat from Ukraine and Russia",Economy
8940,"Egypt's tourism authority approves new investments worth LE3 billion



5 investment projects have been approved on the Red Sea coast",Economy
8941,"Panama Canal to earn $3.1 bn a year, less than expected",Economy
8942,DR Congo opens one of Africa's largest gold mines,Economy
8943,"Egypt's economic reforms are a must whoever is the new president: Lagarde 



IMF addresses importance of economic reforms as interim government announces plans to reduce subsidies and implement Value Added Tax (VAT)",Economy
8944,AstraZeneca rejects Pfizer's new $106bn takeover bid,Economy
8945,"First price hike on water bills for Egyptian households in nearly a decade



Increases on higher-consuming households is part of wider plan by Egypt's government to reduce subsidies, expected to exceed LE130 billion this fiscal year",Economy
8946,Senate Republicans block Obama bid to hike minimum wage,Economy
8947,"Egypt stocks up Wednesday ahead of Labour Day holiday



Stocks rallied in the last day of trading Wednesday, buoyed by the relatively muted response of the Muslim Brotherhood to death sentences passed in Minya Monday",Economy
8948,"Egypt's deficit hits 7.1% of GDP in first nine months of current fiscal year



Higher tax revenues and Gulf aid counterbalance state stimulus spending, according to latest report from the finance ministry",Economy
8949,"U.S. economy stalls on inventories, trade",Economy
8950,Turkey presses for delay-free Algerian LNG,Economy
8951,"Standoff between striking workers and security at Ain Sokhna Port continues



The strike at Ain Sohkna Port entered its fourth day Wednesday as talks with the government and Dubai World reach a dead end",Economy
8952,"Switzerland, Norway are world's most expensive economies



New ranking by the World Bank shows Egypt among the lowest price economies worldwide",Economy
8953,"Standard & Poors downgrades 15 European banks, cites reforms",Economy
8954,Egypt's debt to foreign oil firms up at $5.7 billion,Economy
8955,Dubai's Arabtec to carry out multiple acquisitions by 2018: CEO,Economy
8956,"New Cairo Metro line that links Abbasiya with Heliopolis will open in few days 



New line is 7.7 kilometers long and is part of a larger project that will ultimately stretch 43.5 kilometers from Cairo airport to Imbaba",Economy
8957,"Egypt's stocks down for third straight day



Total turnover falls to LE780 million ($111 million), as Egyptians remain net sellers",Economy
8958,"EU unveils tougher bank tests in bid to draw line under crisis



The European Banking Authority will measure the resilience of 124 banks from the European Union to see their ability to survive choks",Economy
8959,Lebanon says expects economy to grow by up to 2 pct this year,Economy
8960,"Morocco to drill 30 oil and gas wells this year



Morocco plans to expand oil exploration activities in its territories as oil companies are attracted to the country due to its relative political stability",Economy
8961,Iran eyes snappier businesses to boost economy,Economy
8962,BP: committed to Russia stake despite sanctions,Economy
8963,Egypt's central bank keeps interest rates unchanged,Economy
8964,"Egypt's indices drop under domestic selling pressure on Monday 



Main index and EGX70 down close to 1 percent as Egyptian investors net-sellers worth LE32.7 million",Economy
8965,Beltone Financial granted Egypt's first ETF licence,Economy
8966,"Slovakia, Ukraine ink reverse gas flow deal",Economy
8967,"Egypt's budget deficit to reach 14.5% by 2015 without reforms: Finance minister



Tax reforms and subsidy restructuring are essential for reigning in budget deficit to avoid worst case scenario, says Finance Minister Hany Kadry Demian",Economy
8968,"Banglalink Digital issues $300 mln bond



Egypt's Global Telecom Holding's Bangladeshi subsidiary issues Bangladesh's first international bond",Economy
8969,"Egypt's govt to raise octane prices for first time in 8 years



No date set for price hikes, however, which come after officials determined a LE100 billion hole in budget's energy subsidies",Economy
8970,"Egyptian consumers’ confidence drops in March, as perceived income falls



People are less optimistic about the future of Egypt's economy and their own living standards, as the Consumer Confidence Index (CCI) falls by nearly 1 percent",Economy
8971,"Egypt main index starts trading week down on profit-taking



EGX30 slides 0.57% as Egyptian investors seek to cash in on recent Telecom-led gains while broader EGX70 index swings into the green",Economy
8972,Egypt's Citadel sells stake in Sudanese Egyptian Bank,Economy
8973,"S&P cuts Russia, says sanctions could spell further downgrade



Credit agency cuts Russia's foreign currency ratings and expects capital outflows from the country",Economy
8974,"Centamin hopeful that Egypt's new investment law will end legal claims 



New investment law might invalidate a case which annulled the contract between a gold producer and the Egyptian government in 2012",Economy
8975,WWF condemns oil search in Africa's oldest national park,Economy
8976,"Egypt expects record purchase of domestic wheat in 2014 



Government contracts with farmers working on 893,000 feddans boosts expected local procurement to an all-time high of 4.25 million tons of wheat",Economy
8977,"Heineken reports percent Q1 profit slide, hit in Russia",Economy
8978,"Egypt to raise tourist visa fee by $5



The cost of tourist entry to Egypt will increase starting 1 May 2014",Economy
8979,"Egypt stocks slightly up, enhanced by the telecoms sector



Wednesday’s trading session saw Egypt's main index rise on foreigner acquisitions, though the broader EGX70 dropped",Economy
8980,"World-famous Egyptologist Zahi Hawass under investigation for graft



Hawass accused by former colleagues of illegally amassing $14 million in US banks",Economy
8981,"Billions needed to upgrade Egypt's power grid as summer crunch looms 



Egypt needs at least $5 billion to develop its power grid and increase power capacity in order to prevent power cuts",Economy
8982,"Egypt to pay some $1 bn owed oil firms within two months: minister



Egypt owes some $6.3 billion to foreign oil companies",Economy
8983,"Egypt has faced $14 bn worth of cases from investors since 2011: Judge 



New law passed earlier this month could limit third-party involvement in contracts between the government and investors",Economy
8984,"Egypt's SODIC posts 2013 net loss of $64 mn 



2013 was a good year, SODIC's managing director says, but losses came from construction firm's investments in Syria",Economy
8985,"Egypt stocks soar on Telecoms dispute resolution



Main index up over 2% after Global Telecom Holding announces deal with Algeria over disputed subsidiary Djezzy",Economy
8986,"Hit by 'hard times', Mugabe accepts $4,000 a month",Economy
8987,"Egypt gas price hike to save govt LE1 bn annually



Gas prices are set to quadruple for many consumers -- from LE0.1 to LE0.4 per cubic metre -- in a government move to reduce spending on subsidies",Economy
8988,Streaming TV case before US supreme court on Tuesday,Economy
8989,"Egypt to start energy subsidy restructure in July: PM



In efforts to pare down the budget deficit, Egypt will push ahead July with subsidies restructuring while protecting poorer sectors of the population, says interim premier Ibrahim Mahlab",Economy
8990,"26,000 tourists arrive in Egypt on Easter Sunday despite Euro travel alerts



Tourism has suffered amid a widening Islamist insurgency following the 2013 ouster of president Mohamed Morsi",Economy
8991,GM to invest $12 bln in China and plans more plants,Economy
8992,Vimpelcom resolves Algeria row with $2.6 billion stake sale,Economy
8993,"Egypt demolishes 120,000 illegal buildings on green land 



Officials have launched a campaign against unlicensed structures on arable land, with a tougher law in the works",Economy
8994,"Egypt’s market buoyed by real estate gainers



Main index up 0.29 percent thanks to rise in real estate shares",Economy
8995,Iran oil exports fall for first time in five months,Economy
8996,India cuts Iran oil imports nearly a fifth in 2013/14,Economy
8997,"Egypt's telecom regulator to reap percentage of future TE mobile earnings 



State-owned Telecom Egypt to pass on 6 percent of revenues from upcoming mobile services to governemnt agency, NTRA head tells Reuters on Wednesday",Economy
8998,"Egypt's market up as investor confidence returns: analysts



Wednesday's trading session saw Egypt's main index reach 8080 points on listed stock turnover exceeding LE800 million",Economy
8999,"Egypt's tourism revenues drop 43% in first quarter 2014 Y-O-Y



The first quarter of 2014 marked a significant drop in tourism in Egypt, in the wake of a widening Islamist insurgency",Economy
9000,"China economic growth slows to 18-month low in first-quarter



Indicators still surpass expectations, suggesting Beijing will not rush to follow up recent steps to support activity",Economy
9001,"Bonds shine again as Great Rotation gives way to Asset Reflation



Investors queuing to buy Greek bonds while furiously selling US tech stocks as market moves indicate investor belief that stocks ""over-valued""",Economy
9002,"Egypt limits air conditioning in mosques to save energy



Government calls on 80,000 state-controlled mosques to limit air conditioning use to prayer times",Economy
9003,"Egypt's bourse rises on active property developers, telecom shares 



EGX30 up 1.8 percent to record 8,026 points as the market tries to rebound from recent heavy profit-taking",Economy
9004,"Egypt's tourism ministry to tighten security measures in Sharm El-Sheikh, Hurghada



New measures include security cameras and issuing ID cards to employees in the two Red Sea resort towns",Economy
9005,"Wall St dips as data, sinking momentum shares offset earnings",Economy
9006,Americans say smartphones are more important than sex,Economy
9007,"Nile buses return in force to Cairo 



Public transport officials announce the reopening of a key Nile bus line, in addition to the creation of other river stations, including one in Zamalek",Economy
9008,"Egypt to hold annual talks with IMF after presidential elections



Egypt has previously stalled on signing a $4.8 billion IMF loan, which would require passing economic reforms and likely spark controversy",Economy
9009,Egypt's SODIC settles with government over Eastown scheme,Economy
9010,Egypt's TMG to distribute first cash dividend,Economy
9011,"Egypt's electricity output might decrease from 17 to 27 April: Petroleum ministry



Ministry says it will try to make sure output is not affected, as rolling blackouts have caused officials to ask Egyptians to cut down on power consumption during peak hours",Economy
9012,German airline cancels flights to Egypt's Sharm el-Sheikh,Economy
9013,"Egypt’s main index slightly up despite low turnover



Investors still concerned over the market's shaky performance in the last two weeks, says an analyst",Economy
9014,"Egypt's government prepares for 25% rise in fuel use this summer 



Ministers of petroleum and electricity reach a deal to provide more fuel to power stations during peak hours in the summer, when Egypt's consumption is at its highest",Economy
9015,Disease threatens world's bananas: UN,Economy
9016,"Bullish March retail sales brighten growth outlook



US retail sales record largest gain in 1.5 years in March, a sign of reviving economy in second quarter",Economy
9017,"Egypt's new investment law ignites controversy 



Amendments barring third parties from challenging contracts between Egypt's government and investors, supposed to quell business fears, have angered judges and labour lawyers, who warn of 'legalised thuggery'",Economy
9018,Egypt to raise electricity prices before election,Economy
9019,"Egypt's stocks down on profit taking



Listed stock turnover under LE600 million in a session defined by weak trading value, as buyers sold for profit taking",Economy
9020,Sawiris says ready to invest $1-2 billion in Telecom Italia,Economy
9021,Egypt to introduce smart card for subsidised bread by July,Economy
9022,Amazon to unveil smartphone in time for winter holidays: WSJ,Economy
9023,"Egypt to need more financial support: IMF



The IMF has been in talks with Egypt regarding a $ 4.8 billion loan",Economy
9024,"Microsoft, Apple diverge on bankrolling big patent buyer



Latest investment decisions by technology companies re-ignites debate over royalty payments for patent owners and effect of patent-buying firms on innovation",Economy
9025,"Greek bond yields rise as market comeback euphoria fades



Yields on the new Greek bond trade above 5 percent on Friday, compared with 4.95% level at which it was issued as investors lose stomach for riskier assets",Economy
9026,"Egypt champions African cause at IMF-World Bank spring meetings



Additional African seat at both G20 and IMF Board of Governors among Egyptian finance minister's demands at sideline meeting of C10 group in Washington on Thursday",Economy
9027,"Egypt approves draft law barring challenges to contracts



Law prevents third parties from challenging contracts made between government and investors in attempt to bring back foreign investment after years of turmoil",Economy
9028,"Egypt stocks end week up as investor appetite returns



Egypt's main market index gains 1.7 pct as turnover strengthens with buyers taking heart from rising share prices",Economy
9029,"Egypt pound slightly up at central bank dollar sale, on black market",Economy
9030,Telecom Egypt announces LE1 per share dividend,Economy
9031,"Egypt's urban inflation rises to 9.8% year-on-year in March 



Rising food prices are contributing to inflation",Economy
9032,"Egypt stocks climb amid modest turnover



Main index gains 0.83 percent as investors remain bearish on prices' uncertainty following last month's big drop",Economy
9033,"Egypt's Carbon Holdings signs $1.7 billion deal with Italian and Dutch companies



Project near the Suez Canal should create nearly 25,000 jobs, in addition to 50,000 indirect job opportunities in the petrochemicals industry, says CEO of Carbon Holdings",Economy
9034,"Toyota to recall nearly 6.5 million vehicles for steering, other faults",Economy
9035,"Egypt's cotton exports decline 42% in Sep-Nov 2013: CAPMAS



Egyptian cotton exports dip for second consecutive year as global prices increase and local acreage drop",Economy
9036,"Turkish growth to be hit by rate hikes, exchange rate – IMF



IMF revises it prevision for Turkey’s economic growth downward as local currency weaken",Economy
9037,"Egypt economic growth to remain slow: IMF



International Monetary Fund expects growth in Egypt to slow as tourism and foreign investment are still below pre-revolution levels despite fiscal stimulus",Economy
9038,"Egypt stocks gain on tenuous recovery: Analysts



'[Stocks were] able to rise as most investors interested in selling had already sold their stocks in the past few sessions', analyst says",Economy
9039,"Egypt's consumer confidence falls 4.8% in February: IDSC



Drop in consumer confidence in Egypt as households say their monthly income is decreasing, with educated youth the most pessimistic lot in society",Economy
9040,Egypt sticks to tough standards for wheat imports,Economy
9041,Kuwait agrees deal to boost Egypt energy supplies,Economy
9042,"Egypt's tax dispute with Orascom remains ongoing: ETA



Head of Egypt's Tax Authority Mostafa Abdel-Kader speaks of the dispute with Sawiris' Orascom and the potential 5% tax increase on individuals and entities whose net annual income exceeds LE1 million",Economy
9043,"Holcim, Lafarge agree to merger to create cement giant



A deal between French Lafarge and Holcim of Switzerland would create the biggest cement maker worldwide that will make a very strong competitor for its rival especially in emerging markets",Economy
9044,"Egypt housing minister supports affordable housing expansion 



Speaking at the 3rd Real Estate Summit on Monday, housing minister Madbouly spoke of the government's development plans and urged companies to assist in infrastructure",Economy
9045,"Egypt pound up on official market, weaker on black market



Central bank sold dollars at a cut-off price of LE6.9649, slightly stronger than the LE6.9651 at its last auction on Thursday",Economy
9046,Kuwait in talks to renew contracts on supplying oil to Egypt,Economy
9047,"Egypt’s main index slightly up as stocks rebound



EGX30 up 0.08 percent, with turnover of listed stock valued at LE675 million, part of what an analyst says is a 'collective rebound' in most of the market's shares",Economy
9048,"Egypt's foreign reserves up in March for third month in a row 



Third consecutive monthly increase for Egypt's NIR, which fell sharply after the 2011 uprising but rose again following Gulf aid",Economy
9049,"Egypt's Suez Canal revenues rise 6.4% Y-o-Y in February



However, revenues are down 7.9 percent compared to the previous month, as are the number of ships passing through the canal, which dropped by 9.5 percent in February",Economy
9050,"Egypt stocks still in red on mutual funds selling: analyst



Egypt's stocks continued to decline in Sunday's opening trading session, driven — analysts say — by abnormal mutual funds selling",Economy
9051,"Egypt's gas production and exports drop significantly in Jan 2014



Natural gas production was down 10 percent in January, dropping exports revenues by 60 percent, according to the IDSC",Economy
9052,"Egyptian businessmen in Twitter spat



Naguib Sawiris and Hassan Heikal bicker over energy subsidy reform on Twitter",Economy
9053,Egypt resolved its dispute with developer SODIC: Minister,Economy
9054,"Egypt to licence tuk-tuk driving by presidential decree 



Decision allows existing motorbikes and tuk-tuks to stay on the road on the condition that drivers obtain a licence",Economy
9055,"Egyptian cabinet decision to greenlight coal stokes controversy



Egyptian cabinet has provisionally approved the use of coal in cement factories, despite criticism from campaigners and the environment ministry",Economy
9056,"Egypt issues 2 million fuel smart cards 



Fuel smart cards are part of government's plans to rationalise expenditures on fuel subsidies",Economy
9057,McDonald's to go: US fast food chain shuts doors in Crimea,Economy
9058,Nigeria GDP rebase on Sunday likely to make it Africa's No. 1,Economy
9059,"World Bank loans Egypt $300m to support small businesses



Fund to target over 130,000 small businesses in marginalised areas and boost youth and women's access to economic opportunity",Economy
9060,"Egypt's stocks end the week in red on correction



Egypt's main index suffers 9.5 percent drop in just over a week, following nine months of significant gains",Economy
9061,"Egypt's govt to issue LE20 bn t-bonds to reimburse pension funds as of Jan 2015 



Sum is the remaining part of the treasury's debt to two insurance funds, one public, the other private, and will be issued as bonds over a three-year period, says finance ministry",Economy
9062,"Egypt to receive $1 bn grant from Kuwait: Ambassador



More economic aid from Kuwait, which has already given Egypt over $3 billion in bank deposits and oil shipments since the ouster of president Mohamed Morsi",Economy
9063,"Dealers say GM customer anxiety rising, sales may take hit",Economy
9064,"S.Africa's competition watchdog raids Unilever, Sime Darby",Economy
9065,"A quarter of Europe's bumblebees, vital to agriculture, face extinction",Economy
9066,"Egypt's unified license details announced in the absence of mobile operators



Details are announced of a new unified license that will allow Telecom Egypt to use mobile networks, despite the absence of mobile network heads from the press conference",Economy
9067,"Blackouts in Egypt will be reduced, but not ended: Electricity officials



Government announces plans to import natural gas and diesel, as well as build three new power plants in response to the sharp spike in power cuts earlier this week",Economy
9068,"Egypt's stocks rise on Wednesday despite Cairo University bombings 



Main index still up 0.1 percent, despite trading falling at mid-day as three bombs detonated at Cairo University",Economy
9069,"Egypt's cabinet approves use of coal for power generation



Move to keep factories operating at full capacity amid widespread power blackouts is 'catastrophic' for Egypt, which is already suffering from high pollution, say environmentalists",Economy
9070,"Journalists leave press conference after no show from Egypt, UAE ministers 



Journalists walk out of joint press conference after waiting two hours for Egyptian and Emirati ministers to arrive",Economy
9071,"Egypt stocks rebound on Tuesday as investors complete booking profits 



EGX30 is up 1.4 percent as booking profits process follows former defense minister, El-Sisi's announcement to run for president",Economy
9072,TransCentury sells its Rift Valley Railways stake to Egypt's Citadel,Economy
9073,"Russia tightens squeeze on Ukraine with gas price rise



Russia increases gas prices for Ukraine by 40 percent ending a discount agreed between the two countries in December",Economy
9074,"Libya burns cash, halts projects to battle budget crisis



A budget crisis in Libya affects the central bank reserves and pushes the government to suspend infrastructure projects",Economy
9075,"Cultivation of sugarcane takes toll on Egypt's farmers 



Sugarcane, dubbed the 'lazy crop' by farmers, has high cultivation costs and low profitability, say small-scale farmers in the Upper Egyptian province of Qena",Economy
9076,Egypt's stocks suffer heavy losses for the third session in row,Economy
9077,"Egypt's amended property tax law to take effect in July: Finance ministry



Under the new amendments, families owning private properties worth up to LE2 million will be exempted from property taxes, as will a host of public buildings",Economy
9078,"Turkish economy grew official 4% last year, despite turmoil",Economy
9079,Egyptian pound strengthens slightly at central bank dollar sale,Economy
9080,"Eurozone inflation drops, adding pressure on ECB",Economy
9081,"Egypt's main index continues to tumble on profit taking



Profit taking drives down Egypt's main index Sunday in anticipated selling after Abdel-Fattah El-Sisi confirms his presidential bid",Economy
9082,"China seizes $14.5 bln assets from family, associates of ex-security chief -sources",Economy
9083,Russia counts economic cost of Crimea intervention,Economy
9084,"Egypt's BOP hits highest surplus in 17 years for Q1 in current fiscal year 



Balance of payments surplus is the outcome of capital inflow and foreign direct investment",Economy
9085,"Supply commodities cost Egypt's government $4.6B in 2013/14



Government seeks to use Gulf aid to increase storage capacity of wheat as it comprises 70 percent of supply commodities budget",Economy
9086,Egypt's budget deficit down by 6% in the first 8 months of 2013/14,Economy
9087,"State committee seizes 5 new alleged Muslim Brotherhood affiliated NGOs



Egypt's government seizes the funds of more Brotherhood organisations and reconsider its decision concerning other NGO's and schools",Economy
9088,"Egypt's stocks posts heavy losses after El-Sisi announcement 



Egypt's bourse fell by 2.7 pct in what analysts describe as a normal correction",Economy
9089,Egypt's EFG-Hermes sinks to 2013 loss on one-off charges,Economy
9090,Thomas Cook sees pick up in summer bookings,Economy
9091,"IMF throws Ukraine financial lifeline, Russian economy to slump



IMF agreement with Ukraine will unlock some $27 billion from different lenders over the next two years",Economy
9092,"Egypt's main index slightly down after six-year record high



EGX30 falls 0.25 percent, but turnover of listed stock remained over LE1 billion",Economy
9093,"Egypt steel magnate Ezz handed 15-day custody order on new corruption charges



Ahmed Ezz, a former tycoon and stalwart of the Mubarak regime, is facing a number of retrials on charges of illicit gains and squandering public funds",Economy
9094,"Announcement of fourth mobile license postponed: Comms ministry



Details of a new license that will allow Telecom Egypt to use existing private mobile networks in exchange for private networks using its landline system are postponed to 2 April",Economy
9095,"Egypt mulls creation of industrial & free trade zones with Russia 



Industrial zone would focus on agricultural equipment, while free trade zone would benefit both countries exports, says Egypt ministry",Economy
9096,TUI Travel says summer bookings in line with expectations,Economy
9097,Facebook to buy Oculus VR for $2 billion in first-ever hardware deal,Economy
9098,"Egyptian Tourism Federation warns of coal use's impact on tourism



Tourism sector joins environment ministry in opposing coal use in cement factories",Economy
9099,"Egypt stocks hit highest level since August 2008 



EGX30 up 1.14 percent and EGX70 up 0.85 percent as Egyptian and Arab investors were net-buyers pending defence minister's expected candidacy announcement",Economy
9100,"Egyptian court to begin retrial of steel tycoon Ahmed Ezz in April



Ezz and six others will face retrial on charges of profiteering and squandering public funds, among others",Economy
9101,"Egypt's Naeem Holding to cross-list on Abu Dhabi exchange



UAE financial regulator has approved listing of Cairo-based investment firm on Abu Dhabi exchange in further sign of closer economic ties between Egypt and the Gulf",Economy
9102,"Egypt to launch electricity saving mobile app



The Egyptian government's electricity regulation body has commissioned an internet application to help Egyptians reduce electricity consumption ahead of blackout season",Economy
9103,"Egypt stocks dip on Monday as investors continue profit taking



Telecom Egypt (TE) up 1.4 percent, thanks to recent announcement of fourth mobile license in the country",Economy
9104,"Egypt's trade deficit slows 21% in December 2013 Y-o-Y 



Deficit drops along with imports and exports",Economy
9105,"Egypt's tourism ministry investigating alleged rape case in Sharm El-Sheikh



Ministry is working with British embassy and local tourism police to investigate alleged rape of a 40-year-old British woman at a five-star hotel in the Red Sea resort town",Economy
9106,Nokia sees closure of Microsoft deal delayed to April,Economy
9107,Centamin profit up in 2013 as production jump offsets weak prices,Economy
9108,"Egyptian cabinet gives initial approval to controversial 4th mobile licence 



Approval sets the stage for the state's landline monopoly Telecom Egypt (TE) to begin offering mobile services",Economy
9109,"Egyptian stocks slip on Sunday due to profit-taking



Main EGX30 index falters as foreign buyers fail to counterbalance domestic profit-taking after previous record-breaking week",Economy
9110,"Egypt's growth rate reaches 1.4% in Q2 of 2013/14



Planning minister predicts growth of 3.4 percent in next fiscal year",Economy
9111,Dubai Investments to lift foreign ownership cap to 35%,Economy
9112,"McDonald's Egypt raises its investments by LE1 bn



McDonald's Egypt is embarking on an ambitious expansion plan, hoping to more than double its branches nationwide in the coming seven years",Economy
9113,Analysis: Egypt investors believe El-Sisi presidency will bring stability,Economy
9114,"Egypt to resume livestock imports from Australia: report



Resumption comes after nearly a year-long suspension following circulation of a video exposing animal cruelty in Egypt",Economy
9115,"BG Group to slash jobs in Britain and Australia: paper



Political turmoil in Egypt that is expected to hit the output of the oil and gas giant producer BG drives the company to layoff around 300 employees in Britain and Australia",Economy
9116,Egypt's Suez Canal to see a record high in revenues in 2014,Economy
9117,"Egypt to see $1.3 billion in Italian investments: Foreign ministry



Italian investments to target energy and infrastructure projects, says the foreign affairs ministry, following a meeting between Egyptian and Italian officials",Economy
9118,Debt casts deepening shadow over Egypt's economic recovery: Reuters analysis,Economy
9119,"Egypt stock exchange hits new highs at week's end



EGX30 climbs to 8,459 points, buoyed by bullish foreign investors as daily turnover also breaks record at LE1.6 billion",Economy
9120,EU mulls further sanctions on Russia over Crimea,Economy
9121,"EgyptAir offers 21 pct discount on international flights for Mother's Day



Egypt's national carrier will also offer bonus air miles to mothers in its frequent flyer programme that fly on Mother's Day",Economy
9122,"Egypt's stocks hit 5-year record high



Egyptian stock exchange rises for the third consecutive day, hitting a level not reached since 2008",Economy
9123,"Swiss-listed Orascom warns on profit amid Egyptian instability



Swiss-listed Orascom Development expects net loss to widen as regression of Egyptian tourism affects its business in Egypt",Economy
9124,"IMF chief Lagarde arrives in Paris court for questioning



Christine Lagarde will be questioned at a special court in Paris over Tapie corruption case when she was France finance Minister",Economy
9125,"Porsche recalls new 911 model due to engine fire risk



After General Motors, Porsche recalls all 911 GT3 models built this year for possible engine fire",Economy
9126,"Egypt’s Alexandria bus and tram workers suspend strike



Public transportation workers in Egypt's second largest city resume work after as the government has partially met demands",Economy
9127,"Egypt to modify food subsidy system within three months



The government plans to modify food subsidy systems in a pilot project that will begin by liberalising flour prices",Economy
9128,"Iran oil exports show steady increase as Asia buys more



Rise in sales to Iran's main clients in Asia and including Turkey comes after agreement that eased sanctions aimed at nuclear programm",Economy
9129,"Germany will support Portugal's decision on bailout exit: Merkel



Growing confidence in euro zone despite economist fears that Portugal may need further loan from creditors after possible bailout exit",Economy
9130,"Wall Street rises, concerns over Ukraine escalation ease



US stocks rise for second straight day after comments from Russian President Putin ease concern that Ukraine crisis might escalate",Economy
9131,"Egypt main index hits record highs on Tuesday as foreign investors buy



EGX30 rises 0.44 percent to hit 8,197 points, as non-Arab foreigners net-buyers for LE63 million",Economy
9132,"Russia may postpone major privatisation deals due to Ukraine-Ifax



Russian government will probably postpone privatisation deals of airliner and Telecom group among other as its economy might suffer the political turnover in Ukraine",Economy
9133,"Egypt's Oriental Weavers raises dividend after 30 pct profit rise



World's biggest machine-woven carpet maker says it will pay dividend of LE2 per share",Economy
9134,"GM recalls 1.5 million more vehicles; CEO says 'terrible things happened'



Detroit automaker admits it fell short in catching faulty ignition switches linked to 12 deaths",Economy
9135,Vodafone Global to invest LE9 billion in Egypt by 2017,Economy
9136,"Egypt's benchmark index rises as CIB makes considerable gains



Real estate companies also saw price rises in Monday's session",Economy
9137,"Etisalat Egypt considers floating in Egyptian Stock Market: CFO



The company's CFO Ehab Rushdi says its Initial Public Offering (IPO) on the EGX would be due to improvements in the country's economy",Economy
9138,"Mubarak-era trade minister to face corruption charges



Rashid Mohamed Rashid has already been convicted in absentia in two other corruption cases",Economy
9139,"Egypt's GDP grew 1.2 pct in first half 2013/14: Minister



Egyptian economy grew 1.2 between July and December 2013. Egypt's finance minister last week revised down the growth target for the current fiscal year to between 2 and 2.5 pct",Economy
9140,EU sanctions unlikely to target Russia CEOs -Austria,Economy
9141,Russian official warns country's economy in crisis,Economy
9142,"Egypt’s main index dips slightly on profit taking



Moderate decline on Sunday, after a record high of LE1.4 billion in Thursday's session",Economy
9143,"UAE, Abu Dhabi roll over $20 bln of Dubai's debt",Economy
9144,China's Alibaba gears up for US IPO,Economy
9145,Egypt says food subsidy bill to be $4.31 billion: Report,Economy
9146,Plane mystery deepens Malaysia Airlines' financial woes,Economy
9147,"Egypt sees 28% drop in tourism in Jan/Feb 2014



Drop in tourism largely stems from 58% decline in visitors from Arab countries",Economy
9148,"Mubarak-era tourism minister slammed with 5 year sentence



The former Minister of Tourism appealed a three year sentence last year",Economy
9149,"Factbox: How London's gold and silver price benchmarks are ""fixed""",Economy
9150,Sanctions will badly squeeze Russian economy: ex-Putin aide,Economy
9151,"Crimea eyes energy firm privatisation, possible sale to Russia",Economy
9152,"Workers strike at Egypt's historic Ben-Zaion retail company



Workers demand withheld back pay and sacking of company's chairman, Nour Bakr, who says that 2013 was first year Benzaion saw profits in a decade",Economy
9153,"Egypt's stocks close week with highest turnover in 3 years



Daily turnover records LE1.4 billion, a three-year high, as EGX30 inches up 0.53 percent",Economy
9154,"OECD suspends Russian membership process, favours Ukraine",Economy
9155,"Egypt's agricultural bank will not drop farmers' debts: Chairman



'Dropping farmers' debts would mean the collapse of the bank and we plan to achieve profitability', says chairman of agricultural bank",Economy
9156,Arab countries to send oil product aid to Egypt to September: Minister,Economy
9157,"Egyptian tax system inefficient and unfair: Economists 



Leftist and liberal economists agree in debate on Egypt taxation that the current system is inefficient, but differ on what changes should be made",Economy
9158,"Tax hike on rich, minimum wage expansion in Egypt's near future: Finance minister



Individual taxpayers earning more than LE1 million per year may be subjected to a 5 percent tax hike over a three year period, while public business sector workers to be covered by minimum wage",Economy
9159,"Middle East grain buyers avoid Ukraine, import bills could rise



Turmoil in Ukraine driving Middle Eastern wheat and barley importers to consider rival suppliers, a shift likely to push up import bills",Economy
9160,Egypt's Medinet Nasr posts net profit of LE187 mln,Economy
9161,"Egypt expects slower growth, larger deficit by June 2014: Finance minister



GDP forecast to grow at 2-2.5 percent while budget deficit to reach 11-12 percent",Economy
9162,"Egyptian stocks decline slightly on profit taking



Egypt stock market slips after two days of gains on selling by foreign investors",Economy
9163,"Lebanon's snow-free ski resorts push economy downhill



Warm winter in Lebanon affect tourism as slopes are empty of snow while lake of rain threatens vineyards and farms across the country",Economy
9164,"Egyptian stocks inch for the second consecutive day



Shares traded in the stock market edge in light of stability expectations and Arabtec announcement",Economy
9165,EU offers Ukraine trade breaks worth 500 mn euros/year: Barroso,Economy
9166,"Greek economy beats last-quarter estimates: official data



Greek economy shrinks by less than expected during the last quarter of 2013",Economy
9167,"AIG plans expansion in Egypt



Insurance market comprises just 0.5% of Egyptian GDP, lower than the global average for developing countries of 3-5%",Economy
9168,China picks owners for 5 new private banks,Economy
9169,"Egypt stocks rally on Monday after Arabtec announcement



EGX30 up 0.45% after LE280 billion housing project in cooperation with UAE giant Arabtec unveiled",Economy
9170,"UAE's Arabtec agrees $40 billion housing project with Egypt army



One million low-income housing units to cover 160 million sqm, with most of the units in Greater Cairo",Economy
