,Article Title,Category
7704,Juve blow as captain Chiellini set for knee surgery,Sport
7705,Man United's Smalling completes loan move to AS Roma,Sport
7706,UEFA punishes Rangers again for sectarian chants by fans,Sport
7707,Mancini drops Italy's young guns Kean and Zaniolo for ill-discipline,Sport
7708,Guardiola unconcerned by lack of Champions League success,Sport
7709,Arsenal drawn with Eintracht Frankfurt in Europa League group stage,Sport
7710,Solskjaer laughs off talk of Ibrahimovic return,Sport
7711,Europa League group stage draw,Sport
7712,Ceballos and Alcacer back in Spain squad for Euro qualifiers,Sport
7713,Manchester United defender Smalling set for Roma loan move,Sport
7714,"There will be more like me, says naturalised China striker Elkeson",Sport
7715,"Mount, Abraham reward Lampard's faith in Chelsea youth",Sport
7716,Knee injury ends Bournemouth defender Daniels' season,Sport
7717,"Kahn appointed to Bayern board, to take over as CEO in 2022",Sport
7718,Who's saying what after the Champions League draw,Sport
7719,Barcelona handed tough Champions League draw as Liverpool face Napoli again,Sport
7720,"Van Dijk, Bronze pick up UEFA Player of the Year awards",Sport
7721,Champions League group stage draw,Sport
7722,North London derby an ideal test for Arsenal after Liverpool: Emery,Sport
7723,"Lewandowski extends Bayern Munich contract until 2023



https://sports.yahoo.com/lewandowski-extends-bayern-munich-contract-until-2023-152435268--sow.html",Sport
7724,Neymar takes part in PSG training amid reports of Barcelona deal,Sport
7725,"Laporte rewarded for Man City displays with France call-up



Aymeric Laporte might finally get to play his first game for France next month after his impressive displays for Manchester City",Sport
7726,Southgate calls in four uncapped players for England,Sport
7727,Kroos returns to Germany squad for Euro 2020 qualifiers,Sport
7728,Malaise at Tottenham could intensify in North London derby,Sport
7729,Sarri hoping to make Juventus debut after pneumonia,Sport
7730,Liverpool's Klopp expects no easy ride in Champions League defence,Sport
7731,Bolton sold to Football Ventures say administrators,Sport
7732,"Bury expulsion has 'destroyed lives', says captain Danns",Sport
7733,Isco adds to Real Madrid's injury problems,Sport
7734,United's Sanchez set to complete Inter loan move: Report,Sport
7735,Wilshere progress delights West Ham boss Pellegrini,Sport
7736,"Barcelona 'closer' to Neymar deal, club official says",Sport
7737,Ramsey withdraws from Wales squad ahead of Euro qualifier,Sport
7738,French World Cup winner Rami signs for Fenerbahce,Sport
7739,Serbia's Red Star fans wheel out tank ahead of match with Young Boys,Sport
7740,Cantona to receive UEFA President's Award,Sport
7741,"Italy Serie A results & scorers (1st matchday)



Follow Ahram Online's coverage of Italy Serie A matches (24-26 August)",Sport
7742,"Lukaku is a gentle giant, says Inter coach Conte after winning start",Sport
7743,"Tottenham need winning run to keep pace with City, Liverpool: Kane",Sport
7744,"PSG lose Mbappe for a month with hamstring injury, Cavani out for three weeks",Sport
7745,Real Madrid confirm James Rodriguez calf injury,Sport
7746,Eintracht sign Dutch forward Dost,Sport
7747,With stars out injured Barcelona promotes its youngsters,Sport
7748,Roma forward Perotti out for up to two months due to thigh injury,Sport
7749,Bolton face EFL expulsion after sale collapses,Sport
7750,Talking points from the Premier League weekend,Sport
7751,"Zlatan scores 2, Vela ties it in Galaxy's 3-3 draw with LAFC",Sport
7752,Former skipper Hay tasked with steering New Zealand to 2022 World Cup,Sport
7753,Coach Klopp plans one-year break after Liverpool stint: report,Sport
7754,"Germany Bundesliga results & scorers (2nd matchday)



Follow Ahram Online's coverage of Germany Bundesliga matches (23-25 August)",Sport
7755,"Spain La Liga results & scorers (2nd matchday)



Follow Ahram Online's coverage of Spain La Liga matches (23-25 August)",Sport
7756,"English Premier League results & scorers (3rd matchday)



Follow Ahram Online's coverage of English Premier League matches (23-25 August)",Sport
7757,Aguero hits a brace as Manchester City win at Bournemouth,Sport
7758,Neymar excluded from PSG's Toulouse clash as transfer saga drags on,Sport
7759,Chelsea's Abraham inspired by criticism,Sport
7760,Iranian women allowed to watch World Cup qualifier in stadium: Official,Sport
7761,Bayern Munich target Timo Werner extends contract at Leipzig,Sport
7762,Chelsea's Abraham inspired by criticism,Sport
7763,Injured Messi out of Barcelona game with Betis,Sport
7764,Madrid held to frustrating draw with Valladolid after late equaliser,Sport
7765,Juventus opens Serie A with 1-0 win at Parma,Sport
7766,Lewandowski stars in Coutinho's Bundesliga debut for Bayern Munich,Sport
7767,Barnes screamer earns Leicester 2-1 win at Sheffield United,Sport
7768,PSG coach coy over Neymar,Sport
7769,Abraham double leads Chelsea to 1st win under Lampard,Sport
7770,Tottenham boss Pochettino concerned over Eriksen's unresolved future,Sport
7771,'Indignant' Villarreal slam penalty re-take due to VAR review,Sport
7772,Hamstring injury sidelines Kompany as Anderlecht lose again,Sport
7773,Rangers handed partial stadium ban for fans' racist behaviour,Sport
7774,Bayern Munich's Sanches set for Lille move,Sport
7775,Solskjaer to give Pogba another chance from the penalty spot,Sport
7776,New signings in the spotlight as Bayern Munich look to reboot,Sport
7777,Japan's Kubo joins Mallorca on loan from Real Madrid,Sport
7778,Oxlade-Chamberlain signs new long-term Liverpool deal,Sport
7779,Preview: Barcelona injuries lay extra burden on Griezmann in home bow,Sport
7780,Sarri to miss Juve's opening Serie A fixtures with pneumonia,Sport
7781,Tottenham midfielder Nkoudou seals Besiktas move,Sport
7782,Neymar future remains up in air as PSG reject Madrid offer: Reports,Sport
7783,Henry's desire to succeed as manager undimmed by Monaco misery,Sport
7784,Troubled Bolton accept manager Parkinson's resignation,Sport
7785,Juventus eye Asia growth with bid for earlier kickoffs,Sport
7786,Chen elected Chinese FA's new president,Sport
7787,Bayern Munich hope Coutinho arrival will spark season,Sport
7788,"Messi back in training, in contention to face Betis",Sport
7789,Twitter to meet Man United over Pogba racist abuse,Sport
7790,I won't be a one-man show says designated DFB chief Keller,Sport
7791,Ronaldo says 2018 'probably worst year' of his life,Sport
7792,"Tottenham Hotspur plans to refinance stadium debt, source",Sport
7793,Juventus venture into the unknown with Sarriball,Sport
7794,Ribery arrives in Tuscany ahead of Fiorentina move,Sport
7795,Brazilian Elkeson earns landmark China call-up,Sport
7796,FIFA clears Iraq to host World Cup qualifying games in Basra,Sport
7797,Diaz added to Real Madrid's injury list ahead of Valladolid game,Sport
7798,Manchester United condemn online racist abuse of Pogba after penalty miss,Sport
7799,Suarez who? Carroll admits low football IQ,Sport
7800,Chelsea's Zouma recalls 'long journey' back to starting lineup,Sport
7801,"Sort out VAR plead Nuno, Solskjaer and Wolves fans",Sport
7802,Balotelli: I have zero fear of failing,Sport
7803,Hoeness confirms he will step down as Bayern president,Sport
7804,Balotelli joins hometown club Brescia on free transfer,Sport
7805,Bayern Munich sign Coutinho on loan from Barcelona,Sport
7806,"Germany Bundesliga results & scorers (1st matchday)



Follow Ahram Online's coverage of Germany Bundesliga matches (16-18 August)",Sport
7807,"English Premier League results & scorers (2nd matchday)



Follow Ahram Online's coverage of English Premier League matches (17-19 August)",Sport
7808,"Spain La Liga results & scorers (1st matchday)



Follow Ahram Online's coverage of Spain La Liga matches (16-18 August)",Sport
7809,Burnley's Dyche seeks bans for diving after defeat at Arsenal,Sport
7810,Liverpool's Klopp makes light of Adrian howler,Sport
7811,Guardiola hails Manchester City despite VAR 'deja vu',Sport
7812,Three dead and seven injured in soccer match riots in Honduras,Sport
7813,Brazil-born Elkeson included in China squad in landmark move,Sport
7814,VAR denies Man City against Tottenham again in 2-2 draw,Sport
7815,Emery hails Arsenal new boys after perfect start,Sport
7816,Bale returns to and Real Madrid get back to winning ways at Celta,Sport
7817,Sancho scores as Dortmund run riot against Augsburg,Sport
7818,Neymar omitted again as PSG face Rennes,Sport
7819,Barcelona confirm Suarez suffered leg injury in La Liga opener,Sport
7820,Barcelona’s Coutinho to join Bayern on loan,Sport
7821,"Without Messi, Barcelona lose 1st league opener in 10 years",Sport
7822,Lewandowski brace spares Bayern blushes in opening night draw,Sport
7823,Neymar called up for Brazil friendlies amid transfer speculation,Sport
7824,Eriksen benched due to form not contract standoff: Pochettino,Sport
7825,Lampard lambasts racist abuse of Abraham,Sport
7826,Hazard out of Real Madrid season opener with thigh injury,Sport
7827,Alaba calls for more transfers and casts doubt on Bayern future,Sport
7828,Pitch invader blow to Adrian deepens Liverpool's 'keeper crisis,Sport
7829,Solskjaer counting on Sanchez to make Manchester United impact,Sport
7830,Preview: Dortmund ready to break Bayern Munich's Bundesliga stranglehold,Sport
7831,Barcelona will not risk Messi for La Liga opener against Bilbao,Sport
7832,"Ozil, Kolasinac in contention for Arsenal return",Sport
7833,PSG and French football braced as Neymar exit,Sport
7834,"La Liga set for close-run race after Barca, Real, Atletico transfer blitz",Sport
7835,Freiburg boss Keller proposed as next DFB president,Sport
7836,"UEFA postpones Champions League talks as clubs, leagues row",Sport
7837,Klopp lauds 'incredible' Adrian's flying start to Liverpool career,Sport
7838,"Match facts: Liverpool v Chelsea (UEFA Super Cup)



Ahram Online is providing a live score coverage for Wednesday's match between Liverpool and Chelsea in the final of the UEFA Super Cup",Sport
7839,Soccer star Sala exposed to harmful carbon monoxide in plane,Sport
7840,Liverpool win Super Cup after penalty shootout,Sport
7841,Real Betis sign striker Iglesias for 28 million euros,Sport
7842,Fearless teenager Felix leads charge of refreshed Atletico,Sport
7843,Matthaeus: 'Kovac can build an era at Bayern',Sport
7844,First female match commissioners named for Asian qualifiers,Sport
7845,Monaco sign Sevilla striker Ben Yedder as Lopes moves other way,Sport
7846,FIFA fine Man City over 'international transfer of minors',Sport
7847,Lampard confident for Super Cup despite Kante question mark,Sport
7848,Barcelona officials head to Paris for Neymar talks: Reports,Sport
7849,Argentina defender 'Tata' Brown dead aged 62,Sport
7850,French club Marseille sack Adil Rami for 'gross misconduct',Sport
7851,Perisic joins Bayern on one-year loan from Inter Milan,Sport
7852,Liverpool keeper Alisson out for 'next few weeks' says Klopp,Sport
7853,Griezmann fuels ultra-attacking Barca's bid for third straight title,Sport
7854,Ivan Perisic on verge of Bayern loan move: Report,Sport
7855,Azpilicueta defends Chelsea youngsters after Mourinho jibes,Sport
7856,Barcelona goalkeeper Neto to undergo surgery on wrist injury,Sport
7857,Frankfurt hope striker Rebic will stay: Sports director,Sport
7858,'It wasn't a 4-0 game': Lampard frustrated by Chelsea thrashing against United,Sport
7859,Manchester United inflict 4-0 thrashing on Lampard's Chelsea,Sport
7860,"English Premier League results & scorers (1st matchday)



Follow Ahram Online's coverage of English Premier League matches (9-11 August)",Sport
7861,Liverpool's Van Dijk backs Adrian to cover for injured Alisson,Sport
7862,Two charged over security incident linked to Arsenal duo,Sport
7863,Tottenham hit back to beat Villa in the English Premier League,Sport
7864,'Don't make mistakes': Guardiola has VAR concerns after City rout,Sport
7865,Marcus Rashford ready to be Manchester United's main man,Sport
7866,"Neymar left out of PSG opener, exit talks 'more advanced'",Sport
7867,Hat-trick hero Sterling hails 'joy' of scoring after Man City romp,Sport
7868,Jesus first player to have goal ruled out by VAR in Premier League,Sport
7869,Liverpool's Alisson ruled out of Super Cup with calf injury,Sport
7870,No signings? No worries for Liverpool's Klopp,Sport
7871,"Arsenal's Ozil, Kolasinac to miss Newcastle game because of ""further security incidents""",Sport
7872,La Liga gets go-ahead to hold matches on Fridays but not Mondays,Sport
7873,Neymar 'relieved' after rape case dismissed,Sport
7874,Pochettino concerned by transfer window 'mess',Sport
7875,Injured Sane set for long absence: Guardiola,Sport
7876,Champions League hero Lucas signs one-year extension with Spurs,Sport
7877,Lampard quashes talks of Luiz rift before shock Arsenal move,Sport
7878,Japan's Kagawa joins Real Zaragoza from Borussia Dortmund,Sport
7879,"Manchester United can deal with Lukaku exit, says Solskjaer",Sport
7880,Manchester City midfielder Gundogan extends contract until 2023,Sport
7881,Inter Milan hand Icardi's number nine shirt to Lukaku,Sport
7882,Bayern Munich launch cup defence amid scandals in German football,Sport
7883,Casillas included in Porto squad for new season,Sport
7884,Lukaku completes move to Inter Milan from Man United,Sport
7885,Man City's Sane to have surgery on cruciate ligament injury,Sport
7886,"Arsenal seal deal for Tierney, close in on Luiz",Sport
7887,Brazil's Jesus handed two-month ban for Copa America final row,Sport
7888,Redmond commits future to Southampton until 2023,Sport
7889,South Korean police raid company involved in Ronaldo no-show,Sport
7890,Coutinho set for Barca stay after Miami win over Napoli,Sport
7891,Lukaku in Milan ahead of probable Inter move,Sport
7892,La Liga start date still unknown as court delays decision,Sport
7893,"FIFA dragging its feet in Afghan sex abuse scandal, says coach",Sport
7894,"'I did not disrespect Arsenal,' says Koscielny after transfer row",Sport
7895,Keeper Trapp completes permanent return to Eintracht,Sport
7896,Southampton's Gunn backs Adams to fire in Premier League,Sport
7897,Former Uruguay striker Forlan announces retirement,Sport
7898,Manchester City sign 18-year-old winger Correia from Sporting Lisbon,Sport
7899,Bale snubbed again by Zidane for Madrid friendly,Sport
7900,Schalke boss Toennies temporarily steps down over controversial comments,Sport
7901,Veteran Dani Alves eyes 2022 World Cup in return to Brazil,Sport
7902,"Man City, PSG 'a danger football hasn't seen before': La Liga chief",Sport
7903,"Koscielny leaves Arsenal to join Bordeaux



Former France international Laurent Koscielny is leaving Arsenal to join French league club Bordeaux",Sport
7904,Wayne Rooney holds talks with Derby over English return,Sport
7905,Crystal Palace add experience at the back with Cahill capture,Sport
7906,"Maguire must live with the price tag pressure, says Van Dijk",Sport
7907,Swiss indict former German soccer officials over World Cup payment,Sport
7908,Marseille sign Argentina striker Benedetto,Sport
7909,Maguire becomes most expensive defender with move to United,Sport
7910,Inter midfielder Nainggolan returns to Cagliari on loan,Sport
7911,Liverpool sign goalkeeper Adrian,Sport
7912,Liverpool boss Klopp praise players after FA Community Shield loss,Sport
7913,Goalkeeper Mignolet to join Club Brugge from Liverpool,Sport
7914,Manchester United sign England defender Maguire,Sport
7915,Ajax to play APOEL or Qarabag if it reaches Champions League playoffs,Sport
7916,Messi out with injury ahead of La Liga restart,Sport
7917,Greenwood to become Lyon's latest English import,Sport
7918,Man City beat Liverpool on penalties to win Community Shield,Sport
7919,Pressure on Schalke boss to resign for racist slur,Sport
7920,Barcelona sign Firpo from Real Betis on five-year contract,Sport
7921,Everton sign striker Kean from Juventus on five-year deal,Sport
7922,Solskjaer confident Pogba will still be at Manchester United for season start,Sport
7923,Sancho shines as Dortmund deny Bayern Munich fourth straight Super Cup,Sport
7924,Di Maria free kick earns PSG comeback win in French Super Cup,Sport
7925,Brighton sign defender Webster from Bristol City in club-record deal,Sport
7926,Maguire move to United would be incredible business: Rodgers,Sport
7927,Messi suspended from Argentina for 3 months for comments,Sport
7928,Ex-midfielder Makelele joins Chelsea's coaching staff,Sport
7929,Boca-River in sight as Brazilian teams shine at Libertadores,Sport
7930,Zenit sign Brazilian winger Malcom from Barcelona,Sport
7931,"'I love him', Mbappe urges Neymar to stay with him at PSG",Sport
7932,Sheffield United sign McBurnie from Swansea in club record deal,Sport
7933,Frappart to become first female referee to officiate UEFA Super Cup,Sport
7934,Alves joins Sao Paulo on free transfer,Sport
7935,'Complete' Ronaldo above everyone else for India's Kohli,Sport
7936,Benitez beware as Chinese clubs go on trademark sacking spree,Sport
7937,Four Central Asian players get life bans for match-fixing,Sport
7938,AC Milan sign forward Rafael Leao from Lille,Sport
7939,Millwall fined for discriminatory chanting in FA Cup game against Everton,Sport
7940,Bournemouth sign Dutch international Danjuma,Sport
7941,K League disappointed by Juve's response to alleged breach of contract,Sport
7942,Chinese clubs focus on run-in after Real dominated window,Sport
7943,Heaton joins Villa from Burnley for undisclosed fee,Sport
7944,FA increases minimum ban for racist abuse to six matches,Sport
7945,Liverpool teen Elliott 'truly sorry' over video mocking Kane,Sport
7946,Genesio confirmed as new Beijing coach,Sport
7947,FIFA approves expansion of women's World Cup to 32 teams in 2023,Sport
7948,"Governing bodies, rights holders collectively condemn channel beoutQ",Sport
7949,Nantes coach Halilhodzic quits club after one season,Sport
7950,"Bale wasn't fit for Real Madrid's Munich trip, says Zidane",Sport
7951,Brazil police recommend no charges for Neymar in rape case,Sport
7952,Fans to sue after Ronaldo sits out Juventus friendly in Seoul,Sport
7953,Chelsea ban fan over use of racist language,Sport
7954,Bale left out of Real Madrid squad for Munich friendlies,Sport
7955,Donadoni replaces Lopez Caro at Shenzhen helm,Sport
7956,'Never heard him say he wanted PSG exit': Verratti on Neymar,Sport
7957,Former Man United defender Evra announces retirement,Sport
7958,Lukaku misses Manchester United's friendly trip amid transfer talk,Sport
7959,Injured Lacazette hopes to make Arsenal's Premier League opener,Sport
7960,Jiangsu sign Santini to end Bale transfer hopes,Sport
7961,Anderlecht to toe Kompany line despite opening defeat,Sport
7962,Real Madrid block Bale China move: Source,Sport
7963,Jiangsu's Inter links mean Bale could be Serie A bound,Sport
7964,Liverpool sign 16-year-old Elliott from Fulham,Sport
7965,Wolves sign defender Vallejo on loan from Real Madrid,Sport
7966,"Barcelona boss Valverde backs Griezmann to connect with Messi, Suarez",Sport
7967,Vermaelen joins ex-Barca contingent at Vissel Kobe,Sport
7968,Costa hits four as Atletico smash Real Madrid 7-3,Sport
7969,Liverpool CEO using on-field success to catch commercial giants,Sport
7970,Guardiola plays down prospect of more City signings before deadline,Sport
7971,FIFA bans African official for bribes linked to match-fixing,Sport
7972,Barcelona's Vermaelen signs for Japanese side Vissel Kobe,Sport
7973,Pochettino apologises to Manchester United for tough tackling in loss,Sport
7974,Former Roma skipper De Rossi joins Boca Juniors,Sport
7975,Aston Villa sign Brazilian midfielder Luiz,Sport
7976,Arsenal sign French teen Saliba as Ceballos joins on loan,Sport
7977,Manchester United's late winner against Spurs wraps up perfect tour,Sport
7978,Kluivert joins Barcelona as head of youth academy,Sport
7979,Tottenham announce eight-year shirt deal with AIA,Sport
7980,Newcastle's Bruce keen to shed 'puppet' tag and win fans over,Sport
7981,"Sane's future out of City's hands, says Guardiola",Sport
7982,"Atletico ask La Liga to block Griezmann's Barca registration, says Tebas",Sport
7983,Real's Asensio suffers anterior cruciate ligament injury,Sport
7984,He's Asia's Beckham: Spurs boss hails 'icon' Son,Sport
7985,Bayern chief Hoeness to retire in November - report,Sport
7986,Neymar will go to China with PSG despite tensions,Sport
7987,Chelsea clinch 2-1 win over Barcelona in Japan friendly,Sport
7988,Cristiano Ronaldo will not face rape charge in Las Vegas,Sport
7989,"Bale will not leave Real on loan, says his agent",Sport
7990,Guardiola blasts 'false' report of Man City 'disrespect' in China,Sport
7991,Lyon skipper Nabil Fekir moves to Real Betis,Sport
7992,De Gea keen to captain Man United as keeper nears new deal,Sport
7993,Butt named Manchester United's head of first team development,Sport
7994,Chelsea youngster Ampadu seals loan move to RB Leipzig,Sport
7995,Barcelona's Rakitic unmoved by transfer rumours,Sport
7996,Sevilla's Gnagnon apologises after 'heinous' tackle on Liverpool youngster,Sport
7997,"Influential Pogba must stay at Man United, says Mata",Sport
7998,Dinamo Bucharest coach Neagoe suffers heart attack,Sport
7999,Ajax to play PAOK of Greece in Champions League qualifying,Sport
8000,Tennis: Jarry joins grandfather as ATP title-winner with Swedish Open win,Sport
8001,Griezmann 'cried with joy' at Barcelona move,Sport
8002,"Arsenal Next Gen ready to 'take on the world', says youngster Saka",Sport
8003,Real Madrid ready to move Welsh star Bale,Sport
8004,Bayern steal spotlight with 3-1 friendly win in Hazard's Real debut,Sport
8005,Arsenal boss Emery happy to be patient in transfer market,Sport
8006,Premier League braced for VAR controversies during debut season,Sport
8007,Klopp takes positives from Liverpool's pre-season loss to Dortmund,Sport
8008,Patricio denies Manchester City as Wolves win Asia Trophy,Sport
8009,Edu urges Arsenal to rediscover winning mentality,Sport
8010,"VAR will cause 'controversy,' admits Premier League chief",Sport
8011,"Sarri says likes Pogba, unsure if he will join Juventus",Sport
8012,Bulgaria handed partial stadium ban for fans' racist behaviour,Sport
8013,"Wanted to join Juventus even before Ronaldo chat, says De Ligt",Sport
8014,"Icardi, Nainggolan not in Inter plans, says Conte",Sport
8015,Manchester United's Lukaku still not fit to face suitors Inter Milan,Sport
8016,Arsenal's Emery talks up leadership role for Holding amid Koscielny doubt,Sport
8017,Eriksen trains alone on Spurs pre-season tour,Sport
8018,Rondon links up with Benitez at China's Dalian Yifang,Sport
8019,Bruce hits out at 'nonsense' in bullish Newcastle debut,Sport
8020,Atletico Madrid continue defender spree and add Hermoso,Sport
8021,Sturridge banned and fined for breaching betting rules,Sport
8022,Guardiola hails Sane but wants only 'happy players' at Man City,Sport
8023,Ajax's De Ligt joins Juventus for 75 mln euros: Italian club,Sport
8024,"Guardiola warns Sane amid Bayern link



https://sports.yahoo.com/guardiola-warns-sane-amid-bayern-162502875--sow.html",Sport
8025,Rose and Trippier to miss Tottenham's Asia tour,Sport
8026,Bruce recognises 'huge challenge' as Newcastle manager,Sport
8027,North and South Korea to meet in 2022 World Cup qualifiers,Sport
8028,"Pogba central to Man United rebuilding plans, says Solskjaer",Sport
8029,Steve Bruce named Newcastle United head coach: club,Sport
8030,Villa continue spending spree by signing defender Engels,Sport
8031,Lampard 'won't look backwards' as he takes over Chelsea,Sport
8032,Solskjaer confident De Gea will sign new deal soon,Sport
8033,Arsenal's Emery waits for decision on Koscielny's future,Sport
8034,Ramsey looking forward to working with Sarri at Juventus,Sport
8035,Neymar returns to PSG training with future still up in the air,Sport
8036,Mason Mount signs new five-year contract with Chelsea,Sport
8037,Lopetegui's Sevilla makeover continues with signing of Torres,Sport
8038,UEFA receives record 19.3 million ticket requests for Euro 2020,Sport
8039,"Pogba must put his head down and focus on pre-season, says Robson",Sport
8040,Neymar raises new speculation about Barca with social media post,Sport
8041,Zidane leaves Real training camp after brother's death,Sport
8042,Bruce confirms talks with Newcastle over managerial vacancy,Sport
8043,Bologna coach Mihajlovic announces battle with Leukaemia,Sport
8044,Ronaldo returns to training at Juventus,Sport
8045,Atletico will take Griezmann grievance to FIFA: press,Sport
8046,Spanish football chief slams La Liga Monday games,Sport
8047,Atletico threaten legal action as Barca announce Griezmann signing,Sport
8048,England striker Peter Crouch announces retirement,Sport
8049,Japan midfielder Abe to move to Barcelona,Sport
8050,"Liverpool's transfer window will not be 'biggest', says Klopp",Sport
8051,EX-FIFA exec Warner ordered by judge to pay $79 million,Sport
8052,Barcelona beat PSG to sign 16-year-old English striker Barry,Sport
8053,Spain goalkeeper Lopez leaves Betis for Roma,Sport
8054,Arsenal's Koscielny refuses to join pre-season tour: club,Sport
8055,Villa boost squad for Premier League by signing defender Konsa,Sport
8056,Australia FA boss Gallop to step down after governance changes,Sport
8057,Lampard's Chelsea reign begins with draw,Sport
8058,AC Milan and Inter Milan launch bid to build new stadium,Sport
8059,"Referee hits back at Messi, Argentina accusations",Sport
8060,Barcelona defender Pique to pay 2.1M euros in back taxes,Sport
8061,Media have an 'agenda' against Pogba: Solskjaer,Sport
8062,Record 14 million tickets requested for Euro 2020: UEFA,Sport
8063,Pogba in spotlight as Manchester United arrives in Perth,Sport
8064,Zola says Chelsea got rid of Sarri too soon,Sport
8065,Neymar can leave PSG if we get an offer - Leonardo,Sport
8066,PSG to take action after Neymar skips training,Sport
8067,"Bayern Munich waiting for transfer market domino effect, says Rummenigge",Sport
8068,VAR won't take a tough stance on handballs in Premier League - Riley,Sport
8069,West Ham's Arnautovic departs for Shanghai SIPG,Sport
8070,Shanghai Shenhua lure El Shaarawy from AS Roma,Sport
8071,Brazil coach Tite tells Messi to show some respect,Sport
8072,Pogba included in Man Utd squad for pre-season tour amid transfer talk,Sport
8073,Uncertainty over Tite's future as Brazil eye Copa triumph,Sport
8074,Angry Messi slams 'Brazil fix' after Copa red card,Sport
8075,Messi sent off in Copa America 3rd place play-off,Sport
8076,Pogba's future the main cloud as Manchester United head east,Sport
8077,Loftus-Cheek signs new Chelsea contract,Sport
8078,Portuguese police interview Cristiano Ronaldo over 'Football Leaks',Sport
8079,"Brazil primed for home Copa triumph, wary of upset threat",Sport
8080,"Pogba determined to leave Man United, says agent Raiola",Sport
8081,Neymar wants to leave PSG but they don't want to sell him: Barca president,Sport
8082,"Infantino hails 'best women's World Cup', eyes tournament expansion",Sport
8083,"Solskjaer happy with Manchester United backing, expects more new signings",Sport
8084,Netherlands 'love' underdog status in World Cup final: Van de Donk,Sport
8085,"New Chelsea boss Lampard will expect high standards, says Redknapp",Sport
8086,Napoli sign goalkeeper Ospina on permanent contract,Sport
8087,PSG sign former Man United midfielder Herrera on five-year deal,Sport
8088,Dutch great Robben announces retirement from football,Sport
8089,FIFA: Afghanistan coach's Infantino criticism 'unjustified',Sport
8090,Veteran Buffon returns to Juventus for one more year,Sport
8091,Barcelona travel to Bilbao in La Liga opener,Sport
8092,Manchester City sign Spanish midfielder Rodri in club record deal,Sport
8093,"Neville keen to continue England job until Euro 2021, says Campbell",Sport
8094,Lampard named Chelsea head coach on three-year deal,Sport
8095,"Manchester City activate Rodrigo release clause, confirm Atletico",Sport
8096,US coach Ellis hails mental strength in 'hardest route to final',Sport
8097,Messi improves but long wait for Argentina glory drags on,Sport
8098,"'We are knocking on the door,' says England's Neville",Sport
8099,Determined Rashford wants to help Man United compete for titles,Sport
8100,Tottenham make Clarke first signing for 18 months,Sport
8101,Benitez begins 'new project' at China's Dalian Yifang,Sport
8102,Moreno says goodbye to Liverpool as five-year spell comes to an end,Sport
8103,Chelsea sign Kovacic from Real Madrid on permanent deal,Sport
8104,Serbia name Tumbakovic as new coach to get Euro 2020 campaign back on track,Sport
8105,Rashford extends Man United stay with new four-year deal,Sport
8106,Lampard excused Derby pre-season training amid Chelsea talks,Sport
8107,Inter Milan confirm signing of Godin from Atletico Madrid,Sport
8108,"Newcastle did not share my vision, says Benitez",Sport
8109,Argentina waiting for Messi magic to make an appearance,Sport
8110,"Brazil still wary of Messi at Copa America, says Silva",Sport
8111,Suarez devastated as shootout miss sees Uruguay crash out of Copa,Sport
8112,Netherlands beat Italy to reach first ever women's World Cup semi-final,Sport
8113,Man United complete signing of Palace's Wan-Bissaka,Sport
8114,Chile beat Colombia in shootout to reach Copa semi-finals,Sport
8115,AC Milan banned from 2019-20 Europa League for Financial Fair Play breach-CAS,Sport
8116,2020 Copa America final to be held in Colombia,Sport
8117,Roma's El Shaarawy rejects lucrative China move: reports,Sport
8118,Liverpool snap up Dutch teenager Van den Berg,Sport
8119,"Neymar wants Barcelona return, says club's vice-president",Sport
8120,"Lampard will succeed as Chelsea manager, says Terry",Sport
8121,Barcelona sign Brazilian goalkeeper Neto from Valencia,Sport
8122,Manchester City's Silva hailed as a 'European great' by Guardiola,Sport
8123,FIFA defends VAR ahead of women's World Cup quarter-finals,Sport
8124,Bayern consider bid for Ousmane Dembele: Report,Sport
8125,Mbappe wants to play at both Euro 2020 and Olympics,Sport
8126,Copa America organisers 'satisfied' with use of VAR despite lengthy delays,Sport
8127,Italy restore fan pride at women's World Cup,Sport
8128,Everton sign Gomes on permanent deal from Barcelona,Sport
8129,Silva to leave Manchester City at end of next season,Sport
8130,Martens sends Netherlands through to maiden quarter-finals,Sport
8131,Neymar accepts pay-cut in 'verbal agreement' with Barcelona: Reports,Sport
8132,Derby give Chelsea nod to open managerial talks with Lampard,Sport
8133,Suarez appeals for penalty for handball by Chile goalie,Sport
8134,Ajax sign Quincy Promes from Sevilla on five-year deal,Sport
8135,Sweden sink Canada to set up Germany clash,Sport
8136,"'I'm not the problem,' says Ecuador coach after Copa exit",Sport
8137,Benitez to leave Newcastle after failing to agree new contract,Sport
8138,Early Australia exit heaps pressure on embattled FFA,Sport
8139,Henry sends France into last eight with Brazil extra-time win,Sport
8140,Neville says managers have to adjust to social media age,Sport
8141,Southeast Asia to launch joint bid to host 2034 World Cup: Thai PM,Sport
8142,"Dani Alves to depart PSG, destination unknown",Sport
8143,Uruguay and Chile set for high-stakes Copa America clash,Sport
8144,Uruguay's Bentancur extends Juventus contract until 2024,Sport
8145,"Tennis: Goffin eyes ""incredible"" Federer final after ending Berrettini run",Sport
8146,Juventus land defender De Ligt from Ajax: Sky Italy,Sport
8147,Sanchez back on form thanks to 'emotional bond' with Chile: coach,Sport
8148,Barcelona to play Arsenal in friendly at Nou Camp,Sport
