,Final_text,Category
21145,kane praise spur ambition conte appointment harry kane say tottenhams appointment antonio conte replace sacked nuno espirito santo show great ambition premier league club,Sport
21146,hazard happy staying professional say ancelotti carlo ancelotti admitted friday eden hazard unhappy lack playing time real madrid,Sport
21147,al sadd say deal agreed barcelona xavi barcelona set announce xavi hernandezs dramatic return club coach al sadd confirmed friday deal agreed club,Sport
21148,german soccer game doubt 18 virus case club german seconddivision soccer game could called one club reported 18 new case coronavirus among player staff,Sport
21149,la liga title race yet settle contender look make mark real sociedad real madrid sevilla atletico madrid could sit top la liga monday none yet look much like champion,Sport
21150,kante coman return france look clinch world cup berth ngolo kante kingsley coman recalled france squad coach didier deschamps world cup holder aim secure place 2022 final qatar qualifying match kazakhstan finland month,Sport
21151,dortmund appeal uefa hummels red card borussia dortmund official said thursday appeal european football governing body uefa red card handed mat hummels week champion league defeat ajax,Sport
21152,barcelona negotiates alsadd coach xavi hernandez barcelona negotiation qatari club alsadd seek xavi hernandezs release former star return camp nou new coach,Sport
21153,japan back wall mustwin world cup qualifier japan manager hajime moriyasu said team back wall bid qualify 2022 world cup named squad thursday two mustwin match,Sport
21154,messi called argentina qualifier despite injury lionel messi included argentina squad two upcoming world cup qualifier uruguay brazil despite struggled knee injury recent week,Sport
21155,wijnaldum score 2 psg draw leipzig champ league two goal georginio wijnaldum werent enough paris saintgermain beat leipzig german club salvaged 22 draw stoppagetime penalty champion league wednesday,Sport
21156,uefa champion league result scorer 4th round group stage follow ahram onlines coverage uefa champion league 20212022 season 23 november,Sport
21157,benzema double carry sloppy real victory shakhtar karim benzema scored twice belowpar real madrid enough beat shakhtar donetsk wednesday move within sight champion league last 16,Sport
21158,match fact real madrid v shakhtar donetsk uefa champion league ahram online provided live score coverage wednesday match real madrid shakhtar donetsk 4th round uefa champion league group stage,Sport
21159,england fan jailed vile euro 2020 final racial abuse football fan racially abused england marcus rashford jadon sancho bukayo saka euro 2020 final sentenced 10 week jail,Sport
21160,going keep fighting barcelona fati beating dynamo kyiv interim coach depleted injury barcelona came crucial win dynamo kyiv boost chance advancing champion league,Sport
21161,ronaldo ride man utds rescue thwart atalanta cristiano ronaldo rode manchester uniteds rescue late third time four champion league match salvage 22 draw atalanta tuesday,Sport
21162,fati goal boost barcelona champion league hope ansu fati scored secondhalf winner barcelona edged dynamo kyiv 10 boost chance advancing knockout round champion league tuesday,Sport
21163,lewandowski hattrick lift bayern champion league last 16 two week without coach falling disastrous defeat bayern munich back usual winning way,Sport
21164,match fact atalanta v manchester united uefa champion league ahram online provided live score coverage tuesday ’ match atalanta manchester united 4th round uefa champion league group stage,Sport
21165,match fact malmo v chelsea uefa champion league ahram online provided live score coverage tuesday match malmo chelsea 4th round uefa champion league group stage,Sport
21166,sepp blatter platini indicted fraud switzerland former fifa official sepp blatter michel platini charged fraud offense swiss prosecutor tuesday sixyear investigation controversial 2 million payment,Sport
21167,bayern munich coach nagelsmann back 4 game virus bayern munich coach julian nagelsmann return bench benfica champion league tuesday missing four game coronavirus,Sport
21168,conte back premier league tottenham manager tottenham hired antonio conte tuesday third manager seven month handing return premier league title winner chelsea,Sport
21169,injured messi psgs champion league clash leipzig argentinian superstar lionel messi miss wednesday champion league clash rb leipzig due injury paris saint germain announced tuesday,Sport
21170,celta end rayos winning streak home spanish league radamel falcao held scoreless rayo vallecanos winning run home halted celta vigo spanish league monday,Sport
21171,jimenez inspires wolf narrow win everton epl forward raul jimenez earned first home goal year inspire wolf beat everton 21 english premier league monday,Sport
21172,fifa wrap second set visit potential world cup host fifa concacaf inching closer making final call city u canada mexico host match 2026 world cup decision expected sometime next spring,Sport
21173,barcelona aguero least 3 month heart test barcelona striker sergio aguero sidelined least three month undergoing heart test,Sport
21174,bale set 100th wale cap injury recovery gareth bale track win 100th wale cap making progress hamstring injury manager robert page said monday,Sport
21175,spur advanced talk exchelsea bos conte report tottenham advanced talk make antonio conte new manager sacking nuno espirito santo according widespread report monday,Sport
21176,chelsea good place ahead malmo clash say tuchel thomas tuchel praised chelsea player way dispatched opponent recent week saying team good place ahead tuesday champion league match malmo,Sport
21177,tottenham sack manager nuno four month charge tottenham announced monday sacked manager nuno espirito santo four month charge following fifth defeat 10 premier league game,Sport
21178,retire crossed mind say psg star messi argentine football superstar lionel messi say given thought retiring next year world cup adding would love barcelona sporting director finally hang boot,Sport
21179,preview barcelona without manager fighting avoid early cl exit main talking point ahead fourth round game champion league group stage,Sport
21180,still dominant 40 ibra decisive ac milan beat rom turning 40 hasnt stopped zlatan ibrahimovic zlatan ibrahimovic,Sport
21181,spain la liga result scorer 12th matchday follow ahram onlines coverage spain la liga match 20212022 season 30 october 1 november,Sport
21182,italy serie result scorer 11th matchday follow ahram onlines coverage italy serie match 20212022 season 30 october – 1 november,Sport
21183,west ham crush 10man villa strengthen topfour position west ham underlined premier league topfour credential 41 win 10man aston villa sunday,Sport
21184,germany bundesliga result scorer 10th matchday follow ahram onlines coverage germany bundesliga match 20212022 season 29 31 october,Sport
21185,english premier league result scorer 10th matchday follow ahram onlines coverage english premier league match 20212022 season 30 october – 1 november,Sport
21186,augsburgs 41 win v stuttgart eas pressure weinzierl augsburg claimed muchneeded bundesliga win stuttgart goal spare sunday winning 41 ease pressure coach markus weinzierl,Sport
21187,norwich extends nightmare league run loss leeds norwichs nightmare return premier league continued sunday came worst frenetic fourminute spell leeds,Sport
21188,correa double inter udinese joaquin correas slick secondhalf double earned inter milan 20 win udinese serie sunday consolidate defending champion hold third place,Sport
21189,injured pique miss barcelona visit kiev barcelona centreback gerard pique miss tuesday crucial champion league clash dynamo kiev calf injury club said sunday,Sport
21190,barcelona aguero taken hospital feeling little dizzy barcelona forward sergio aguero taken hospital cardiological test substituted team 11 draw alaves camp nou saturday spanish club said saturday,Sport
21191,long way go barcelona barjuan alaves draw new coach similar disappointment barcelona,Sport
21192,barca held alaves first game koeman dismissal barcelona dropped point la liga failing beat alaves saturday first game since sacking ronald koeman ended disappointing 11 draw camp nou,Sport
21193,many thing wrong admits guardiola palace shock man city pep guardiola admitted manchester city day forget crystal palace inflicted english champion first home defeat season 20 win etihad,Sport
21194,ronaldo score assist rescue solskjaer man utd thump spur cristiano ronaldo came rescue beleaguered manchester united manager ole gunnar solskjaer saturday visitor thumped tottenham 30 restore pride humiliation liverpool,Sport
21195,klopp question liverpool attitude brighton draw jurgen klopp criticised way liverpool responded squandering twogoal lead brighton claimed 22 draw anfield saturday,Sport
21196,chelsea extends premier league lead beating newcastle 30 liverpool held home chelsea extended lead top premier league three point reece james scored twice 30 win newcastle liverpool manchester city stumbled home title race saturday,Sport
21197,bayern rebound cup humiliation hitting five berlin robert lewandowski netted twice bayern munich responded german cup disaster midweek 52 win union berlin saturday stay top bundesliga,Sport
21198,dortmund hope injured haaland play year hip injury suffered erling braut haaland expected sideline star striker several week club borussia dortmund hoping still play year,Sport
21199,vinicius double lead real madrid beat 10man elche vinicius junior took scoring duty karim benzema netting twice help real madrid win 21 10man elche saturday move top spanish league standing,Sport
21200,ramsdale heroic preserve arsenal 20 epl win leicester aaron ramsdale produced stunning goalkeeping performance help arsenal secure 20 win leicester extended team unbeaten run premier league seven game saturday,Sport
21201,liverpool host leicester chelsea face brentford league cup quarter liverpool host leicester quarterfinal league cup saturday draw handed chelsea west london derby trip brentford,Sport
21202,laporta say barcelona option besides xavi barcelona considering possible coach besides former player xavi hernandez take fired ronald koeman club president said friday,Sport
21203,brazil brings coutinho firmino back wcup qualifier philippe coutinho back brazil national team called coach tite friday two world cup qualifier november,Sport
21204,solskjaer vow keep fighting pressure grows man utd manchester united manager ole gunnar solskjaer vowed friday fight back side humiliating 50 drubbing liverpool left perilous position old trafford,Sport
21205,arsenal sickness bug leaf arteta sweating squad fitness mikel arteta revealed several member arsenal squad still struggling sickness bug ahead saturday premier league trip leicester,Sport
21206,barca begin life without koeman home struggling alaves barcelona begin life without ronald koeman alaves saturday look close gap la ligas top four restore confidence ahead champion league trip dynamo kiev,Sport
21207,shaken bayern look bounce back berlin cup thrashing bayern munich bos hasan salihamidzic ordered shellshocked bundesliga leader show response union berlin saturday historic 50 thrashing borussia moenchengladbach,Sport
21208,spain la liga result scorer 11th matchday follow ahram onlines coverage spain la liga match 20212022 season 2628 october,Sport
21209,italy serie result scorer 10th matchday follow ahram onlines coverage italian serie match 20212022 season 2628 october,Sport
21210,despite barca talk xavi insists he focused al sadd speculation swirled return barcelona xavi hernandez insisted thursday thinking current job coaching qatari club al sadd,Sport
21211,neymar decline brazilian form concern psg lionel messi kylian mbappe dominated headline paris saintgermain season neymars recent form become source concern french capital,Sport
21212,barcelona name sergi barjuan caretaker coach coffer depleted critical champion league match right around corner barcelona looking new coach thursday named caretaker coach following firing ronald koeman,Sport
21213,disgrace mueller apologises bayern fan cup humiliation bayern munich veteran thomas mueller apologised fan admitted 50 thrashing moenchengladbach german cup worst defeat experienced 13 year playing famous red shirt,Sport
21214,koeman gone barcelona shop coach xavi favorite coffer depleted critical champion league match right around corner barcelona looking new coach thursday ronald koeman suffered one many painful loss,Sport
21215,4 team tied spain real madrid held draw real madrid sevilla left four team tied lead spanish league wednesday barcelona nowhere near top yet another loss time hand veteran striker radamel falcao,Sport
21216,bayern munich suffer historic 50 cup thrashing moenchengladbach shellshocked bayern munich suffered heaviest defeat german cup wednesday starstudded team thrashed 50 borussia moenchengladbach,Sport
21217,barcelona struggle 10 loss rayo spanish league veteran striker radamel falcao added barcelona struggle scoring winner rayo vallecanos 10 victory spanish league wednesday,Sport
21218,sassuolo win 21 juventus lopez goal stoppage time massimilano allegris 200th match charge juventus ended defeat sassuolo scored late snatch 21 victory turin serie wednesday,Sport
21219,dortmund bos want clamp fan coming onto pitch borussia dortmund coach marco rose say must done prevent club supporter getting pitch home match star striker erling braut haaland ended giving playing shirt pitchinvading fan earlier month,Sport
21220,france footballer hernandez avoids jail madrid court accepts appeal bayern munich defender lucas hernandez go spanish jail violating restraining order 2017 madrid court wednesday accepted appeal french player,Sport
21221,ancelotti hazard prefer player carlo ancelotti delivered reality check eden hazard tuesday saying belgian left real madrid starting lineup prefers player,Sport
21222,koeman say fan abusing clasico defeat lack moral value ronald koeman said people abused outside camp nou sunday barcelona defeat clasico dont know moral value,Sport
21223,bayern munich star joshua kimmich center covid vaccine debate bayern munich soccer star joshua kimmich found center debate germany merit vaccination coronavirus,Sport
21224,van bommel could first many bundesliga coach go mark van bommel became first bundesliga coach lose job season fired wolfsburg sunday nine league game charge,Sport
21225,man utd thrashing liverpool coming say shaw luke shaw belief manchester uniteds player take responsibility series embarrassing result manager ole gunnar solskjaer fight job following sunday 50 thrashing home liverpool,Sport
21226,madrid excels barcelona struggle atletico stutter real madrid real sociedad sevilla one getting thing done spanish league,Sport
21227,five candidate replace solskjaer manager manchester united manchester uniteds historic 50 thrashing hand fierce rival liverpool left manager ole gunnar solskjaer clinging job despite signing new threeyear deal three month ago,Sport
21228,barcelona fan harass coach koeman madrid win camp nou angry fan surrounded ronald koemans car shouted insult barcelona coach tried leave camp nou sunday following team latest painful loss since departure lionel messi,Sport
21229,spain la liga result scorer 10th matchday follow ahram onlines coverage spain la liga match 20212022 season 2225 october,Sport
21230,italy serie result scorer 9th matchday follow ahram onlines coverage italy serie match 20212022 season 2224 october,Sport
21231,germany bundesliga result scorer 9th matchday follow ahram onlines coverage germany bundesliga match 20212022 season 22 24 october,Sport
21232,solskjaer lament darkest day man utd hit rock bottom ole gunnar solskjaer said manchester uniteds 50 thrashing home liverpool sunday low point nearly three year charge red devil insisted continue manager,Sport
21233,english premier league result scorer 9th matchday follow ahram onlines coverage english premier league match 20212022 season 2224 october,Sport
21234,real madrid beat barcelona camp nou first postmessi clasico david alaba lucas vazquez scored real madrid beat barcelona 21 camp nou sunday rival first clash since exit lionel messi,Sport
21235,nice youngster guessand claim late win 10man lyon nice substitute evann guessand scored first senior goal three minute injurytime clinch 32 comeback home win lyon ligue 1 sunday,Sport
21236,slick man city blow away brighton phil foden scored twice manchester city stormed second place premier league 41 dismantling brighton amex saturday,Sport
21237,saudiowned newcastle backtracks clothing request fan newcastle backtracked request fan stop wearing imitation arab clothing mark purchase premier league team saudi arabia sovereign wealth fund,Sport
21238,lewandowski score keep bayern munich top robert lewandowski stated case ballon dor scoring 10th bundesliga goal nine game season leader bayern munich 40 romp home hoffenheim saturday,Sport
21239,barcelona cant afraid madrid clasico say koeman barcelona cant afraid real madrid team meet first clasico season weekend ronald koeman said saturday,Sport
21240,chelsea romp 70 win norwich premier league premier league leader romped 70 win lastplace norwich saturday mason mount scoring hat trick goal spread around team injuryenforced absence romelu lukaku timo werner,Sport
21241,never give part manchester uniteds dna solskjaer ole gunnar solskjaer say spirit manchester united displayed coming back 20 beat atalanta 32 champion league group match wednesday part dna,Sport
21242,dybala back juves trip champion inter paulo dybala back juventus serie clash fierce rival inter milan recovering thigh injury coach massimiliano allegri said saturday,Sport
21243,manchester united need time hit stride ronaldo cristiano ronaldo admits manchester united need time hit stride ole gunnar solskjaers spending spree,Sport
21244,im really satisfied arsenal coach arteta aston villa win arsenal delivered best performance season beat aston villa 31 premier league friday,Sport
21245,barcelona real madrid combine present future clasico fallen giant barcelona player met dinner catalan restaurant late wednesday night celebrate ansu fatis new contract bond ahead sunday clasico real madrid,Sport
21246,mourinhos rom humbled 61 ecl tottenham also loses jose mourinhos rom routed 61 norwegian team bodoglimt europa conference league thursday first time portuguese manager seen one team concede six goal game,Sport
21247,qatar world cup final venue 985 percent complete official work qatar lusail stadium host 2022 world cup final nearly complete official said thursday system check commission left tackle,Sport
21248,suspended lazio mascot handler praise mussolini fascist salute controversy handler lazio eagle mascot praised dictator benito mussolini francisco franco suspended serie club performing fascist salute end last weekend win inter milan,Sport
21249,arsenal bos arteta confident lacazette effort amid contract uncertainty mikel arteta belief alexandre lacazettes attitude playing arsenal unaffected doubt surrounding france striker future premier league club,Sport
21250,bayern munich coach nagelsmann test positive coronavirus bayern munich coach julian nagelsmann tested positive coronavirus,Sport
21251,france 3 fifa ranking belgium still 1 france nation league title moved country national team 3 thursday fifa ranking,Sport
21252,sane score 2 bayern beat benfica without sick coach bayern munich kept winning start champion league leroy sane scored twice 40 win benfica wednesday coach julian nagelsmann wasnt see,Sport
21253,ronaldo save man united another late winner cl cristiano ronaldo saved manchester united champion league,Sport
21254,uefa champion league result scorer 3rd round groupstage follow ahram onlines coverage uefa champion league 20212022 season 1920 october,Sport
21255,match fact manchester united v atalanta uefa champion league ahram online provided live score coverage wednesday match manchester united atalanta third round uefa champion league group stage,Sport
21256,fifa aim make world cup tournament draw april 1 fifa set make 2022 world cup final tournament draw qatar april 1 two qualifying team still unknown match schedule delay covid19 pandemic,Sport
21257,pique score keep barcelona alive champion league gerard pique goal equaled champion league scoring mark defender helped barcelona defeat dynamo kyiv 10 wednesday end losing streak get back position advance knockout stage european competition,Sport
21258,match fact barcelona v dinamo kiev uefa champion league ahram online provided live score coverage wednesday match barcelona dinamo kiev third round uefa champion league group stage,Sport
21259,infantino say biennial wcups bring youth back soccer fifa president gianni infantino told european football leader governing body enemy football saying biennial world cup needed keep youngster interested sport time increasingly running activity,Sport
21260,real madrid forward benzema absent blackmail trial france real madrid forward karim benzema ’ present wednesday opening threeday trial involvement alleged attempt blackmail former france teammate mathieu valbuena sex tape,Sport
21261,steve bruce leaf newcastle mutual consent takeover steve bruce left position newcastle manager mutual consent 13 day saudiled takeover st james park premier league club announced wednesday,Sport
21262,tough game liverpool bos klopp beating atletico frustrating end antoine griezmanns night atletico madrid mohamed salah came liverpool champion league thriller tuesday,Sport
21263,benzema score real rout eve trial real madrid thrashed shakhtar donetsk 50 champion league tuesday karim benzema scored eve trial france charge complicity blackmail,Sport
21264,messi score 2 goal rescue psg 32 win leipzig lionel messi scored twice quick succession including exquisite panenkastyle penalty rescue paris saintgermain rallied beat leipzig 32 champion league dominated long spell tuesday,Sport
21265,match fact club brugge v manchester city uefa champion league ahram online provided live score coverage tuesday ’ match club brugge manchester city third round uefa champion league group stage,Sport
21266,third premier league player fully vaccinated almost third premier league soccer player yet fully vaccinated coronavirus 20 yet receive first dose,Sport
21267,lukaku mentally tired say chelsea bos tuchel romelu lukaku mentally tired overplayed chelsea bos thomas tuchel said tuesday club record signing seek end frustrating goal drought,Sport
21268,hernandez play bayern munich benfica despite court appearance world cup winner lucas hernandez set play bayern munich benfica champion league wednesday two day appearing madrid court violating restraining order 2017,Sport
21269,morata possible starter juventus zenit dybala still alvaro morata could start juventus week champion league trip zenit saint petersburg recovering thigh injury coach massimiliano allegri said tuesday,Sport
21270,barcelona must beat dynamo kiev keep champion league hope alive koeman barcelona beat dynamo kiev chance reaching knockout stage champion league coach ronald koeman said tuesday,Sport
21271,premier league club vote block sponsorship deal linked owner premier league club voted temporarily block team striking lucrative deal business link club owner saudi arabiabacked takeover newcastle,Sport
21272,sancho victim solskjaers struggle strike right balance manchester united manager ole gunnar solskjaer left excuse quest end club fouryear trophy drought cristiano ronaldo headlined starry transfer window,Sport
21273,english premier league result scorer 8th matchday follow ahram onlines coverage english premier league match 20212022 season 1618 october,Sport
21274,italy serie result scorer 8th matchday follow ahram onlines coverage italy serie match 20212022 season 1618 october,Sport
21275,spain la liga result scorer 9th matchday follow ahram onlines coverage spain la liga match 20212022 season 1618 october,Sport
21276,uefa hit england stadium closure euro 2020 chaos uefa ordered england monday play one men national team game empty stadium punishment chaotic disorder around wembley stadium european championship final july,Sport
21277,neymar ruled psg champion league clash leipzig neymar ruled paris saintgermains champion league group clash rb leipzig tuesday adductor muscle injury club said,Sport
21278,de bruyne make new better memory champ league kevin de bruyne really want play second champion league final barely remembers first,Sport
21279,real madrid star benzema go trial sextape case real madrid forward karim benzema go trial france wednesday accused complicity attempted blackmail former international teammate mathieu valbuena case known sextape affair,Sport
21280,bayern munich hernandez given october 28 enter prison bayern munich defender lucas hernandez october 28 enter prison voluntarily appeared madrid court monday violating restraining order 2017,Sport
21281,five thing know champion league surprise sheriff european giant inter milan tuesday welcome champion league surprise package sheriff tiraspol already shocked shaktar donetsk real madrid top group san siro,Sport
21282,solskjaer feel heat manchester united champion league resume main talking point third round match group stage champion league,Sport
21283,aguero debut barcelona rally beat valencia 31 ansu fati memphis depay philippe coutinho scored barcelona halted losing streak rallying beat valencia 31 spanish league sunday,Sport
21284,spur spoil newcastle saudi party newcastle new dawn ownership saudi sovereign wealth fund got disappointing start tottenham silenced st james park 32 win sunday,Sport
21285,germany bundesliga result scorer 8th matchday follow ahram onlines coverage germany bundesliga match 20212022 season 1517 october,Sport
21286,bayern crush leverkusen return top bundesliga robert lewandowski serge gnabry scored twice bayern munich rampaged thumping 51 win bayer leverkusen return top bundesliga sunday,Sport
21287,west ham ogbonna sink everton moyes return west ham manager david moyes enjoyed winning return everton angelo ogbonnas header sealed 10 victory goodison park sunday,Sport
21288,man utd must fix mentality tactic say pogba paul pogba delivered withering assessment state manchester uniteds form 42 defeat leicester left red devil already five point adrift premier league title race,Sport
21289,tuchel back unselfish lukaku end goal drought thomas tuchel insists chelsea striker romelu lukaku end worrying goal drought unselfish,Sport
21290,raheem sterling open leaving manchester city play raheem sterling open leaving manchester city sure regular playing time say dream moving away england,Sport
21291,inter lose cool first defeat title defence lazio reigning champion inter milan suffered first serie defeat season caused long delay angered felipe anderson goal lost 31 lazio saturday,Sport
21292,man city prove strong burnley manchester city remained liverpool tail top premier league seeing burnley 20 etihad thanks goal bernardo silva kevin de bruyne saturday,Sport
21293,haaland score twice comeback dortmund go top bundesliga erling haaland marked return injury two goal saturday borussia dortmund beat mainz 31 go top bundesliga overnight,Sport
21294,fully fit barca still win la liga say koeman ronald koeman said saturday barcelona team win la liga injured player recovered,Sport
21295,former barcelona president defends running club former president spanish club barcelona friday denied accusation current leadership board left team brink bankruptcy poor management,Sport
21296,hernandez face spanish court bayern president bayern munich defender lucas hernandez travel madrid appear court violating restraining order 2017 said club president herbert hainer,Sport
21297,lewandowski backed ballon dor ahead leverkusen clash bayern munich coach julian nagelsmann backed polish poacher robert lewandowski win year ballon dor bundesliga leader prepare topofthetable clash bayer leverkusen saturday,Sport
21298,inzaghi return lazio unbeaten inter simone inzaghi take defending serie champion inter milan former club lazio weekend jose mourinhos rom travel resurgent juventus hoping climb back title contention,Sport
21299,barcelona begin testing week dynamo kiev real madrid await ronald koeman said player benefit knowing staying barcelona coach theory tested pivotal week start trip valencia sunday,Sport
21300,man city torres suffers fractured foot manchester city without ferran torres several week spain forward suffered fractured foot international duty,Sport
21301,neymar many year left top say pochettino paris saintgermain coach mauricio pochettino say doubt neymar carry playing top level many year come recent comment brazilian superstar suggested next year world cup would last,Sport
21302,bruce set take charge newcastle spur match takeover steve bruce appears set take charge newcastle first game new saudi owner despite report would sacked sunday premier league clash tottenham,Sport
21303,pedri sign new deal barcelona 2026 barcelona midfielder pedri gonzalez agreed new contract team 2026 club said thursday,Sport
21304,albania fa detests fan violence blame polish provoking albania soccer federation thursday deplored violent behavior albanian fan blamed polish fan provocation world cup qualifying match week,Sport
21305,barcelona start critical 3game home stint koeman ronald koeman got reprieve need make last,Sport
21306,leverkusen host bayern munich top 2 meet bundesliga bayer leverkusen aiming maintain bundesliga challenge longer last time hosted bayern munich,Sport
21307,weah dest spark u 21 win costa rica qualifier sixty second costa rica celebrating u world cup campaign spinning control,Sport
21308,fifa disciplinary case hungary albania crowd unrest fifa opened disciplinary proceeding wednesday condemning disorder involving hungary albania fan separate world cup qualifier,Sport
21309,spanish league postpones pair game qualifier spain top sport authority tuesday accepted spanish league request postpone pair weekend match involving team player international duty south american nation,Sport
21310,france leftback theo hernandez test positive covid ac milan leftback theo hernandez tested positive covid day france teammate adrien rabiot contracted virus club said wednesday,Sport
21311,world cup berth completes almost perfect year denmark qualification 2022 world cup denmark showed remarkable resilience wake christian eriksens nearfatal cardiac arrest served warning ambition qatar,Sport
21312,uefa set give club say champion league deal,Sport
21313,brazil host uruguay argentina rise qualifying since brazil home crowd advantage,Sport
21314,fifa assessing punishment hungary albania crowd unrest fifa analyzing crowd unrest assessing punishment condemning disorder involving hungary albania fan separate world cup qualifier,Sport
21315,fan unrest hungary draw england poland walk crowd trouble marred world cup qualifier hungary fan clashed police 11 draw england wembley stadium poland player walked albania bottle hurled another group match tuesday,Sport
21316,barcelona allowed fill camp nou key game loom barcelona fill camp nou stadium capacity key champion league la liga match next week catalonia authority tuesday eased covid crowd limit,Sport
21317,varane injury leaf man utd short centrebacks manchester united without raphael varane due groin injury leaf ole gunnar solskjaer short option centreback demanding week,Sport
21318,germany qualify 2022 world cup 40 win skopje germany first country qualify 2022 world cup booking place monday errorstrewn 40 win north macedonia,Sport
21319,mount getting started ballon dor nomination england chelsea midfielder mason mount said monday special see name included 30man shortlist ballon dor,Sport
21320,came perfectly argentina messi beating uruguay lionel messi among scorer argentina beat rival uruguay 30 sunday hour brazil run consecutive win south american world cup qualifying ended 00 draw colombia,Sport
21321,japan bos vow fight world cup place australia japan 2022 world cup qualification picture yet manager hajime moriyasu said monday embattled asian giant prepared host australia crunch match,Sport
21322,neymar exceptional player brazil coach colombia draw brazil run consecutive win south american world cup qualifying ended sunday held 00 colombia barranquilla,Sport
21323,mbappe net late france beat spain win nation league kylian mbappe scored late winner world champion france came behind beat spain 21 nation league final sunday,Sport
21324,italy beat belgium finish third nation league italy claimed third place nation league sunday beating belgium 21 bounce back world record unbeaten run brought end,Sport
21325,neymar say world cup qatar may last brazil star neymar say next year world cup qatar could last career,Sport
21326,southgate excited fabulous foden gareth southgate said phil fodens emergence england star fabulously exciting manchester city playmaker stole spotlight 50 rout andorra,Sport
21327,denmark england cruise world cup qualifying win denmark added perfect campaign world cup qualifying saturday england also eased toward winning group,Sport
21328,pressure mounting japan wcup qualifier v australia two defeat three game already world cup qualification japan need beat australia tuesday saitama face genuine prospect missing world cup first time since 1994 contrast socceroos excellent form take huge step towards qatar win,Sport
21329,preview france keen extend rebound nation league final difficult month france hoping nation league victory belgium spark recovery heading final spain milan sunday,Sport
21330,real madrid striker benzema still dreaming balon dor real madrid onform striker karim benzema dreaming winning ballon dor since little boy told spanish daily interview published saturday,Sport
21331,felt wed deserved germany muller beating romania thomas muller scored winning goal germany recovered goal beat romania 21 continue winning start new coach hansi flick world cup qualifying friday,Sport
21332,vaccine way pandemic say england southgate england manager gareth southgate said friday coronavirus vaccination programme way pandemic concern grow low rate premier league player getting jab,Sport
21333,newcastle fan dream big saudiled takeover despite right fear newcastle fan dreaming premier league glory saudiled takeover propelled club rank superrich amnesty international branded deal bitter blow human right defender,Sport
21334,laporta hoped messi would offer play free barcelona president joan laporta admitted friday hoped lionel messi would change mind leaving club offer play free,Sport
21335,barcelona play away camp nou stadium overhaul barcelona play another stadium year club start planned modernization camp nou stadium president joan laporta said friday,Sport
21336,fifa plan postpone club world cup 2022 fifa plan postpone club world cup early next year due hosting challenge linked pandemic people familiar planning said,Sport
21337,takeover changed football history newcastle uniteds sale saudibacked consortium appears close completion deal could turn longtime underachiever major premier league power,Sport
21338,saudi sovereign fund buy premier league club newcastle english premier league club newcastle sold saudi arabia sovereign wealth fund thursday protracted takeover legal fight involving concern piracy right abuse kingdom,Sport
21339,son lift unbeaten south korea qualifier win syria son heungmins late goal gave south korea 21 win syria thursday kept team unbeaten asian qualifying group 2022 world cup,Sport
21340,uefa set date euro 2024 qualifying draw frankfurt 2024 european championship qualifying group drawn frankfurt one year uefa said thursday,Sport
21341,saudi takeover newcastle set go ahead despite right concern saudibacked takeover newcastle set get green light premier league despite warning amnesty international thursday deal represents sportswashing gulf kingdom human right record,Sport
21342,without neymar brazil test option venezuela star playmaker neymar midfielder casemiro available selection allow brazil coach tite experiment lineup thursday world cup qualifier venezuela,Sport
21343,werner pressure maintain goalscoring run germany germany edge closer qualifying 2022 world cup beating romania hamburg friday chelsea striker timo werner pressure maintain goalscoring run national team,Sport
21344,spain end italy record unbeaten run reach nation league final spain brought italy record 37match unbeaten run end wednesday 21 win reach nation league final,Sport
21345,barcelona say audit show club technically bankrupt barcelona technically bankrupt president joan laporta took earlier year club said wednesday,Sport
21346,denmark brink kane streak world cup qualifying european country resume qualifying campaign 2022 world cup qatar week,Sport
21347,france face belgium hoping banish memory euro flop france take field thursday nation league semifinal belgium turin something prove following shock early exit euro 2020,Sport
21348,premier league scramble convince star get vaccinated premier league match played packed stadium britain successful coronavirus vaccine rollout reluctance many player get jabbed proving headache football authority,Sport
21349,focussed brazil one eye world cup qualification last month turbulent round world cup qualification match next game brazil boast full squad clear objective booking ticket qatar,Sport
21350,spain coach enrique eye nation league prize ahead italy rematch luis enrique insisted tuesday nation league important goal spain prepare rematch italy knocked euro 2020,Sport
21351,england want history plaudit sterling raheem sterling say england want make history winning 2022 world cup agonising defeat final euro 2020,Sport
21352,ferguson say man utd must pick best player ronaldo benched alex ferguson added growing pressure ole gunnar solskjaer criticising manchester united manager decision use cristiano ronaldo substitute everton,Sport
21353,japan focusing world cup qualifier v saudi australia,Sport
21354,spanish club getafe fire coach michel winless start getafe fired coach michel gonzalez monday winless start spanish league,Sport
21355,ranieri return premier league watford manager claudio ranieri back english premier league hired watford manager monday,Sport
21356,park jisung urge man utd fan ditch racist dog chant former manchester united midfielder park jisung urged premier league club supporter ditch offensive chant south korean,Sport
21357,fifa clear defender araujo play mexico national team playing one game united state defender julian araujo cleared change national eligibility mexico fifa said monday,Sport
21358,dortmund sweat haaland fitness bundesliga break borussia dortmund set spend international break worrying fitness erling haaland club indicated norway striker injury could drag second half october,Sport
21359,unfamiliar situation mueller rue bayerns shock home defeat thomas mueller admits bayern munich first home bundesliga defeat two year wakeup call bavarian giant nine previous game season,Sport
21360,mbappe reveals told psg july wanted leave kylian mbappe confirmed told paris saintgermain wanted leave club july interview released monday french broadcaster rmc,Sport
